,Fold selected features,Fold nb of features
Fold 0,"['S6', 'Frequency']",2
Fold 1,"['S6', 'Frequency']",2
Fold 2,"['STAT3', 'Frequency']",2
Fold 3,"['S6', 'Frequency']",2
Fold 4,"['STAT3', 'IkB', 'Frequency']",3
Fold 5,['Frequency'],1
Fold 6,['Frequency'],1
Fold 7,"['STAT3', 'Frequency']",2
Fold 8,"['STAT3', 'S6', 'Frequency']",3
Fold 9,['Frequency'],1
Fold 10,"['S6', 'Frequency']",2
Fold 11,"['STAT3', 'Frequency']",2
Fold 12,['Frequency'],1
Fold 13,"['S6', 'Frequency']",2
Fold 14,"['STAT3', 'Frequency']",2
Fold 15,['Frequency'],1
Fold 16,"['STAT3', 'Frequency']",2
Fold 17,['Frequency'],1
Fold 18,['Frequency'],1
Fold 19,"['S6', 'Frequency']",2
Fold 20,"['S6', 'Frequency']",2
Fold 21,['Frequency'],1
Fold 22,"['STAT3', 'Frequency']",2
Fold 23,['Frequency'],1
Fold 24,"['STAT3', 'Frequency']",2
Fold 25,['Frequency'],1
Fold 26,['Frequency'],1
Fold 27,"['STAT3', 'Frequency']",2
Fold 28,"['STAT3', 'Frequency']",2
Fold 29,"['S6', 'Frequency']",2
Fold 30,"['STAT3', 'Frequency']",2
Fold 31,['Frequency'],1
Fold 32,"['S6', 'Frequency']",2
Fold 33,['Frequency'],1
Fold 34,"['STAT3', 'S6', 'Frequency']",3
Fold 35,"['STAT3', 'IkB', 'Frequency']",3
Fold 36,"['S6', 'Frequency']",2
Fold 37,['Frequency'],1
Fold 38,"['S6', 'Frequency']",2
Fold 39,"['S6', 'Frequency']",2
Fold 40,['Frequency'],1
Fold 41,"['STAT3', 'Frequency']",2
Fold 42,"['S6', 'Frequency']",2
Fold 43,"['STAT3', 'Frequency']",2
Fold 44,['Frequency'],1
Fold 45,"['STAT3', 'S6', 'Frequency']",3
Fold 46,['Frequency'],1
Fold 47,['Frequency'],1
Fold 48,"['STAT3', 'Frequency']",2
Fold 49,['Frequency'],1
Fold 50,"['STAT3', 'Frequency']",2
Fold 51,['Frequency'],1
Fold 52,"['S6', 'Frequency']",2
Fold 53,"['S6', 'Frequency']",2
Fold 54,['Frequency'],1
Fold 55,"['S6', 'Frequency']",2
Fold 56,"['STAT3', 'Frequency']",2
Fold 57,"['S6', 'Frequency']",2
Fold 58,"['S6', 'Frequency']",2
Fold 59,"['STAT3', 'IkB', 'Frequency']",3
Fold 60,"['S6', 'Frequency']",2
Fold 61,"['STAT3', 'S6', 'Frequency']",3
Fold 62,"['S6', 'Frequency']",2
Fold 63,"['STAT3', 'IkB', 'Frequency']",3
Fold 64,"['S6', 'Frequency']",2
Fold 65,['Frequency'],1
Fold 66,"['STAT3', 'Frequency']",2
Fold 67,['Frequency'],1
Fold 68,['Frequency'],1
Fold 69,['Frequency'],1
Fold 70,['Frequency'],1
Fold 71,"['S6', 'Frequency']",2
Fold 72,"['STAT3', 'Frequency']",2
Fold 73,"['STAT3', 'Frequency']",2
