,C'=' 0.043,C'=' 0.513,C'=' 0.983,C'=' 1.453,C'=' 1.923,C'=' 2.393,C'=' 2.863,C'=' 3.333,C'=' 3.803,C'=' 4.273
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
Bcells_S6,0.0,0.002,0.005,0.009,0.012,0.013,0.013,0.015,0.016,0.017
Bcells_NFkB,0.0,0.016,0.018,0.019,0.021,0.023,0.028,0.032,0.033,0.034
Bcells_Frequency,0.0,0.026,0.045,0.062,0.071,0.081,0.093,0.099,0.112,0.122
CCR2nncMC_CREB,0.0,0.075,0.095,0.099,0.104,0.117,0.121,0.131,0.136,0.143
CCR2nncMC_STAT3,0.0,0.076,0.1,0.115,0.124,0.135,0.144,0.153,0.159,0.172
CCR2nncMC_S6,0.0,0.451,0.487,0.508,0.532,0.549,0.556,0.567,0.582,0.588
CCR2nncMC_NFkB,0.0,0.337,0.426,0.48,0.505,0.525,0.556,0.575,0.589,0.607
CCR2nncMC_Frequency,0.0,0.164,0.197,0.215,0.233,0.247,0.261,0.276,0.281,0.288
CCR2pcMC_CREB,0.0,0.017,0.022,0.025,0.029,0.031,0.032,0.032,0.034,0.039
CCR2pcMC_p38,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.003
CCR2pcMC_STAT3,0.0,0.009,0.021,0.025,0.031,0.032,0.035,0.037,0.04,0.041
CCR2pcMC_S6,0.0,0.203,0.276,0.318,0.351,0.386,0.404,0.426,0.429,0.445
CCR2pcMC_IkB,0.0,0.002,0.002,0.002,0.003,0.005,0.005,0.005,0.005,0.005
CCR2pcMC_NFkB,0.0,0.154,0.196,0.217,0.242,0.253,0.263,0.268,0.274,0.285
CCR2pcMC_ERK,0.0,0.025,0.038,0.05,0.053,0.059,0.062,0.069,0.073,0.072
CCR2pcMC_MAPKAPK2,0.0,0.024,0.033,0.038,0.043,0.049,0.052,0.055,0.058,0.06
CCR2pcMC_Frequency,0.0,0.189,0.26,0.297,0.327,0.349,0.371,0.393,0.404,0.415
CD41hiCD61hiPLT_p38,0.0,0.202,0.253,0.284,0.301,0.324,0.338,0.348,0.357,0.373
CD41hiCD61hiPLT_S6,0.0,0.06,0.079,0.092,0.098,0.1,0.108,0.118,0.123,0.127
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.319,0.395,0.434,0.459,0.491,0.516,0.54,0.565,0.584
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
CD4Tcm_STAT5,0.0,0.013,0.027,0.04,0.047,0.059,0.072,0.081,0.086,0.095
CD4Tcm_STAT3,0.0,0.007,0.008,0.01,0.011,0.011,0.012,0.012,0.014,0.014
CD4Tcm_IkB,0.0,0.032,0.048,0.063,0.073,0.079,0.085,0.089,0.097,0.107
CD4Tcm_NFkB,0.0,0.0,0.001,0.002,0.004,0.005,0.005,0.005,0.005,0.006
CD4Tcm_Frequency,0.0,0.022,0.048,0.061,0.067,0.076,0.088,0.093,0.101,0.109
CD4Tem_CREB,0.0,0.002,0.003,0.003,0.004,0.007,0.007,0.008,0.01,0.009
CD4Tem_STAT5,0.0,0.02,0.029,0.035,0.044,0.048,0.054,0.057,0.059,0.065
CD4Tem_STAT3,0.0,0.06,0.082,0.096,0.111,0.124,0.134,0.141,0.153,0.163
CD4Tem_IkB,0.0,0.004,0.006,0.007,0.009,0.012,0.014,0.018,0.019,0.02
CD4Tem_NFkB,0.0,0.001,0.001,0.005,0.007,0.012,0.013,0.013,0.016,0.023
CD4Tem_Frequency,0.0,0.097,0.111,0.127,0.134,0.147,0.151,0.156,0.161,0.168
CD4Tnaive_STAT5,0.0,0.05,0.068,0.081,0.093,0.104,0.103,0.109,0.116,0.121
CD4Tnaive_STAT3,0.0,0.012,0.018,0.02,0.021,0.02,0.021,0.022,0.024,0.027
CD4Tnaive_IkB,0.0,0.001,0.002,0.003,0.006,0.009,0.011,0.012,0.014,0.017
CD4Tnaive_NFkB,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.005,0.005,0.005
CD4Tnaive_Frequency,0.0,0.19,0.247,0.273,0.292,0.303,0.317,0.329,0.339,0.355
CD4Trm_CREB,0.0,0.01,0.015,0.018,0.022,0.024,0.026,0.029,0.034,0.04
CD4Trm_STAT5,0.0,0.066,0.107,0.131,0.146,0.16,0.175,0.187,0.197,0.206
CD4Trm_STAT3,0.0,0.016,0.02,0.024,0.026,0.028,0.03,0.034,0.036,0.037
CD4Trm_IkB,0.0,0.041,0.056,0.06,0.067,0.074,0.08,0.084,0.096,0.101
CD4Trm_NFkB,0.0,0.021,0.03,0.036,0.047,0.059,0.062,0.072,0.078,0.086
