,Max Proba
CD62LnAgedNeutrophils_S6,1.0
CD62LpImmatureNeutrophils_S6,1.0
Th1naive_S6,1.0
Th1naive_CREB,1.0
CCR2pcMC_Frequency,1.0
Th1mem_S6,1.0
CCR2nncMC_Frequency,0.997
mDC_Frequency,0.992
CCR2nncMC_NFkB,0.991
Bcells_S6,0.99
mDC_S6,0.985
CCR2nncMC_MAPKAPK2,0.969
CD4Tnaive_Frequency,0.944
Th1naive_MAPKAPK2,0.941
CD62LpImmatureNeutrophils_Frequency,0.918
gdTcells_Frequency,0.911
intMC_S6,0.908
CCR2pcMC_S6,0.908
MDSC_S6,0.901
CD56brightCD16nNKcells_Frequency,0.892
CD61pCD41pPLT_CREB,0.879
CD61pCD41pPLT_STAT3,0.877
Th1naive_STAT6,0.847
CD56dimCD16pNKcells_Frequency,0.837
MDSC_Frequency,0.763
pDC_IkB,0.757
pDC_S6,0.683
Th1naive_IkB,0.671
CCR2nncMC_S6,0.532
CCR2nncMC_CREB,0.451
CD4Trm_STAT6,0.445
Th1naive_ERK,0.418
CD61pCD41pPLT_S6,0.268
Th1naive_STAT5,0.207
Tregnaive_STAT6,0.181
Bcells_Frequency,0.159
CD61pCD41pPLT_IkB,0.132
CD62LpImmatureNeutrophils_IkB,0.128
mDC_STAT3,0.112
intMC_Frequency,0.088
CD4Trm_STAT5,0.067
MDSC_STAT3,0.054
CD62LnAgedNeutrophils_CREB,0.036
CD4Trm_MAPKAPK2,0.035
gdTcells_MAPKAPK2,0.029
CCR2pcMC_STAT3,0.022
CD62LnAgedNeutrophils_STAT3,0.017
CD4Trm_Frequency,0.016
CD4Trm_NFkB,0.014
CD8Tnaive_STAT5,0.014
CD4Tem_Frequency,0.011
CD62LnAgedNeutrophils_Frequency,0.009
CD4Tem_STAT5,0.008
CD8Tnaive_STAT3,0.007
NKT_Frequency,0.006
intMC_STAT3,0.004
CD8Tnaive_CREB,0.001
MDSC_MAPKAPK2,0.0
gdTcells_NFkB,0.0
NKT_CREB,0.0
MDSC_NFkB,0.0
gdTcells_STAT6,0.0
intMC_p38,0.0
MDSC_IkB,0.0
intMC_CREB,0.0
MDSC_p38,0.0
MDSC_CREB,0.0
mDC_MAPKAPK2,0.0
mDC_NFkB,0.0
intMC_IkB,0.0
mDC_IkB,0.0
intMC_NFkB,0.0
mDC_CREB,0.0
intMC_MAPKAPK2,0.0
mDC_p38,0.0
Bcells_CREB,0.0
NKT_p38,0.0
Tregmem_MAPKAPK2,0.0
Th1naive_p38,0.0
Th1naive_STAT3,0.0
Th1naive_NFkB,0.0
Tregmem_p38,0.0
Tregmem_STAT3,0.0
Tregmem_IkB,0.0
Tregmem_NFkB,0.0
Tregmem_Frequency,0.0
NKT_STAT3,0.0
Tregnaive_STAT5,0.0
Tregnaive_p38,0.0
Tregnaive_STAT3,0.0
Tregnaive_IkB,0.0
Tregnaive_NFkB,0.0
Tregnaive_ERK,0.0
Tregnaive_MAPKAPK2,0.0
Th1mem_MAPKAPK2,0.0
Th1mem_STAT6,0.0
Th1mem_NFkB,0.0
Th1mem_IkB,0.0
NKT_IkB,0.0
NKT_NFkB,0.0
NKT_STAT6,0.0
NKT_MAPKAPK2,0.0
pDC_CREB,0.0
pDC_p38,0.0
pDC_STAT3,0.0
gdTcells_p38,0.0
pDC_NFkB,0.0
pDC_MAPKAPK2,0.0
pDC_Frequency,0.0
Th1mem_CREB,0.0
Th1mem_STAT5,0.0
Th1mem_p38,0.0
Th1mem_STAT3,0.0
gdTcells_IkB,0.0
CD8Tem_NFkB,0.0
gdTcells_CREB,0.0
CD8Trm_Frequency,0.0
CD4Tem_CREB,0.0
CD4Tem_p38,0.0
CD4Tem_STAT3,0.0
CD4Tem_IkB,0.0
CD4Tem_NFkB,0.0
CD4Tem_MAPKAPK2,0.0
CD4Tnaive_STAT5,0.0
CD4Tnaive_p38,0.0
CD4Tnaive_STAT3,0.0
CD4Tnaive_IkB,0.0
CD4Tnaive_NFkB,0.0
CD4Tnaive_MAPKAPK2,0.0
CD4Trm_CREB,0.0
CD4Trm_p38,0.0
CD4Trm_STAT3,0.0
CD4Trm_IkB,0.0
CD56brightCD16nNKcells_CREB,0.0
CD4Tcm_Frequency,0.0
CD4Tcm_MAPKAPK2,0.0
CD4Tcm_NFkB,0.0
CCR2pcMC_IkB,0.0
Bcells_IkB,0.0
Bcells_NFkB,0.0
Bcells_MAPKAPK2,0.0
CCR2nncMC_STAT3,0.0
CCR2nncMC_IkB,0.0
CCR2pcMC_CREB,0.0
CCR2pcMC_p38,0.0
CCR2pcMC_NFkB,0.0
CD4Tcm_IkB,0.0
CCR2pcMC_MAPKAPK2,0.0
CD41hiCD61hiPLT_p38,0.0
CD41hiCD61hiPLT_MAPKAPK2,0.0
CD4Tcm_CREB,0.0
CD4Tcm_STAT5,0.0
CD4Tcm_p38,0.0
CD4Tcm_STAT3,0.0
CD56brightCD16nNKcells_p38,0.0
CD56brightCD16nNKcells_IkB,0.0
CD56brightCD16nNKcells_NFkB,0.0
CD8Tnaive_IkB,0.0
CD8Tem_CREB,0.0
CD8Tem_p38,0.0
CD8Tem_IkB,0.0
Bcells_p38,0.0
CD8Tem_MAPKAPK2,0.0
CD8Tem_Frequency,0.0
CD8Tnaive_p38,0.0
CD8Tnaive_NFkB,0.0
CD8Tcm_MAPKAPK2,0.0
