,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.0,0.0,0.0,0.0,0.008,0.022,0.024,0.032,0.037
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014
artificial.4,0.0,0.0,0.021,0.055,0.096,0.135,0.168,0.208,0.29,0.355
artificial.5,0.0,0.003,0.05,0.07,0.141,0.178,0.216,0.255,0.322,0.369
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.006,0.031
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.013,0.015
artificial.9,0.0,0.038,0.076,0.124,0.174,0.239,0.285,0.403,0.487,0.552
artificial.10,0.0,0.816,0.824,0.845,0.867,0.882,0.892,0.897,0.897,0.897
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.0,0.022,0.087,0.136,0.164,0.208,0.27,0.387,0.474
artificial.13,0.0,0.393,0.721,0.842,0.882,0.892,0.892,0.892,0.892,0.892
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
artificial.15,0.0,0.436,0.664,0.752,0.807,0.825,0.837,0.88,0.9,0.9
artificial.16,0.0,0.321,0.475,0.58,0.655,0.739,0.79,0.803,0.861,0.885
artificial.17,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.047,0.068
artificial.18,0.0,0.0,0.0,0.003,0.011,0.011,0.011,0.038,0.065,0.078
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.20,0.0,0.107,0.138,0.196,0.236,0.287,0.338,0.397,0.427,0.453
artificial.21,0.0,0.057,0.118,0.25,0.401,0.507,0.625,0.67,0.738,0.783
artificial.22,0.0,0.286,0.43,0.503,0.618,0.696,0.754,0.829,0.871,0.898
artificial.23,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.016,0.021,0.079
artificial.24,0.0,0.021,0.048,0.066,0.101,0.145,0.225,0.286,0.378,0.456
artificial.25,0.0,0.0,0.0,0.001,0.001,0.01,0.015,0.022,0.037,0.045
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.0,0.0,0.013,0.022,0.056,0.061,0.105
artificial.29,0.0,0.166,0.359,0.461,0.564,0.665,0.731,0.812,0.844,0.866
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.08,0.182,0.259,0.336,0.362,0.444,0.463,0.534,0.59
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.043,0.119,0.202,0.264,0.327,0.351,0.409,0.447,0.484
artificial.36,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.007,0.007
artificial.37,0.0,0.003,0.076,0.158,0.238,0.337,0.448,0.537,0.604,0.661
artificial.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.40,0.0,0.983,0.994,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.42,0.0,0.01,0.036,0.054,0.077,0.133,0.156,0.213,0.295,0.372
artificial.43,0.0,0.045,0.099,0.147,0.188,0.214,0.255,0.292,0.34,0.38
artificial.44,0.0,0.0,0.007,0.016,0.029,0.063,0.091,0.132,0.168,0.224
artificial.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.0,0.0,0.006,0.006,0.01,0.01,0.016,0.028,0.036,0.054
artificial.47,0.0,0.014,0.061,0.111,0.17,0.247,0.329,0.405,0.508,0.594
artificial.48,0.0,0.0,0.0,0.008,0.031,0.05,0.062,0.105,0.147,0.217
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.0,0.702,0.84,0.908,0.939,0.953,0.975,0.992,0.992,1.0
artificial.53,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.018,0.024
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.57,0.0,0.254,0.371,0.482,0.543,0.639,0.721,0.77,0.79,0.838
artificial.58,0.0,0.068,0.124,0.195,0.241,0.278,0.315,0.356,0.418,0.466
artificial.59,0.0,0.691,0.871,0.892,0.892,0.892,0.892,0.892,0.892,0.892
artificial.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.61,0.0,0.031,0.082,0.093,0.115,0.155,0.173,0.183,0.193,0.225
artificial.62,0.0,0.028,0.092,0.137,0.208,0.264,0.31,0.352,0.396,0.416
artificial.63,0.0,0.015,0.037,0.049,0.069,0.096,0.142,0.177,0.227,0.297
artificial.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.65,0.0,0.009,0.071,0.153,0.203,0.266,0.324,0.373,0.415,0.456
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.67,0.0,0.0,0.0,0.0,0.0,0.01,0.033,0.034,0.055,0.069
artificial.68,0.0,0.006,0.013,0.029,0.035,0.064,0.07,0.081,0.086,0.094
artificial.69,0.0,0.0,0.008,0.016,0.037,0.074,0.08,0.097,0.118,0.148
artificial.70,0.0,0.031,0.069,0.096,0.112,0.151,0.172,0.225,0.256,0.301
artificial.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.0,0.662,0.739,0.801,0.869,0.915,0.95,0.963,0.971,1.0
artificial.73,0.0,0.164,0.314,0.441,0.513,0.603,0.646,0.692,0.727,0.745
artificial.74,0.0,0.0,0.0,0.002,0.002,0.009,0.015,0.027,0.034,0.045
artificial.75,0.0,0.017,0.026,0.039,0.059,0.086,0.096,0.117,0.139,0.172
artificial.76,0.0,0.023,0.031,0.067,0.085,0.104,0.108,0.123,0.176,0.196
artificial.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005
artificial.78,0.0,0.868,0.959,0.986,0.987,0.996,1.0,1.0,1.0,1.0
artificial.79,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.035,0.06,0.131
artificial.80,0.0,0.865,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897
artificial.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.0,0.0,0.0,0.005,0.005,0.011,0.019,0.026,0.054,0.125
artificial.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.85,0.0,0.042,0.116,0.205,0.269,0.354,0.43,0.523,0.56,0.571
artificial.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.021
artificial.87,0.0,0.013,0.027,0.051,0.072,0.11,0.128,0.182,0.223,0.276
artificial.88,0.0,0.54,0.643,0.682,0.748,0.759,0.785,0.795,0.8,0.815
artificial.89,0.0,0.121,0.194,0.245,0.333,0.363,0.421,0.481,0.557,0.623
artificial.90,0.0,0.0,0.0,0.005,0.005,0.009,0.009,0.009,0.012,0.012
artificial.91,0.0,0.045,0.193,0.302,0.499,0.565,0.638,0.739,0.765,0.811
artificial.92,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.013,0.013,0.02
artificial.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.94,0.0,0.124,0.268,0.396,0.471,0.568,0.633,0.709,0.753,0.777
artificial.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.031
artificial.97,0.0,0.011,0.038,0.052,0.06,0.068,0.088,0.127,0.147,0.164
artificial.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.100,0.0,0.003,0.036,0.097,0.208,0.288,0.375,0.442,0.531,0.658
artificial.101,0.0,0.523,0.626,0.69,0.73,0.765,0.784,0.797,0.81,0.834
artificial.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.0,0.09,0.213,0.372,0.46,0.565,0.684,0.728,0.794,0.845
artificial.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.106,0.0,0.058,0.196,0.327,0.466,0.516,0.565,0.644,0.695,0.728
artificial.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.047
artificial.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.112,0.0,0.012,0.116,0.163,0.222,0.308,0.408,0.444,0.525,0.578
artificial.113,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.02,0.027,0.035
artificial.114,0.0,0.0,0.008,0.008,0.013,0.02,0.02,0.02,0.02,0.022
artificial.115,0.0,0.402,0.545,0.616,0.683,0.716,0.733,0.774,0.812,0.839
artificial.116,0.0,0.539,0.747,0.827,0.871,0.879,0.885,0.889,0.895,0.895
artificial.117,0.0,0.013,0.039,0.072,0.11,0.123,0.166,0.187,0.208,0.22
artificial.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.122,0.0,0.08,0.114,0.172,0.22,0.248,0.28,0.336,0.363,0.397
artificial.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007
artificial.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.005
artificial.125,0.0,0.065,0.105,0.144,0.164,0.187,0.223,0.25,0.289,0.318
artificial.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.02
artificial.127,0.0,0.403,0.579,0.684,0.791,0.826,0.868,0.878,0.886,0.892
artificial.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.129,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.011,0.013,0.013
artificial.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.027
artificial.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.133,0.0,0.009,0.062,0.173,0.323,0.438,0.514,0.56,0.664,0.724
artificial.134,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.014,0.018
artificial.135,0.0,0.423,0.615,0.695,0.724,0.764,0.803,0.833,0.845,0.865
artificial.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.138,0.0,0.139,0.174,0.202,0.26,0.332,0.417,0.494,0.537,0.596
artificial.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.145,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.149,0.0,0.945,0.958,0.979,0.998,0.998,1.0,1.0,1.0,1.0
artificial.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.153,0.0,0.141,0.271,0.4,0.506,0.593,0.686,0.729,0.772,0.814
artificial.154,0.0,0.79,0.881,0.908,0.918,0.947,0.96,0.969,0.969,0.974
artificial.155,0.0,0.022,0.041,0.071,0.091,0.11,0.129,0.189,0.224,0.241
artificial.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.158,0.0,0.0,0.0,0.0,0.0,0.008,0.01,0.019,0.021,0.024
artificial.159,0.0,0.0,0.005,0.014,0.026,0.031,0.042,0.054,0.077,0.089
artificial.160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.161,0.0,0.346,0.489,0.559,0.607,0.663,0.69,0.712,0.757,0.8
artificial.162,0.0,0.531,0.621,0.671,0.715,0.744,0.767,0.779,0.787,0.794
artificial.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.164,0.0,0.0,0.016,0.087,0.172,0.296,0.439,0.534,0.655,0.736
artificial.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.166,0.0,0.013,0.034,0.087,0.129,0.168,0.225,0.287,0.356,0.416
artificial.167,0.0,0.0,0.0,0.0,0.0,0.005,0.027,0.034,0.063,0.084
artificial.168,0.0,0.247,0.576,0.706,0.767,0.81,0.825,0.841,0.867,0.87
artificial.169,0.0,0.16,0.376,0.467,0.552,0.63,0.687,0.724,0.774,0.796
artificial.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.172,0.0,0.882,0.898,0.898,0.898,0.905,0.913,0.925,0.93,0.93
artificial.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.175,0.0,0.811,0.873,0.882,0.893,0.9,0.92,0.93,0.944,0.969
artificial.176,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005
artificial.177,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.014,0.025,0.034
artificial.178,0.0,0.042,0.056,0.07,0.079,0.079,0.095,0.095,0.095,0.104
artificial.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.016
