,Max Proba
Th1mem_S6,0.79
Th1naive_CREB,0.79
CCR2pcMC_Frequency,0.751
Th1naive_S6,0.738
CD62LnAgedNeutrophils_S6,0.678
CCR2nncMC_MAPKAPK2,0.664
CCR2nncMC_NFkB,0.614
CCR2nncMC_Frequency,0.599
CD4Tnaive_Frequency,0.598
CD62LpImmatureNeutrophils_S6,0.536
MDSC_Frequency,0.495
CD62LpImmatureNeutrophils_Frequency,0.475
CD56brightCD16nNKcells_Frequency,0.461
mDC_Frequency,0.453
Bcells_S6,0.45
CD56dimCD16pNKcells_Frequency,0.424
gdTcells_Frequency,0.4
Th1naive_MAPKAPK2,0.384
CCR2nncMC_CREB,0.384
CD61pCD41pPLT_CREB,0.381
mDC_S6,0.373
CD8Tnaive_Frequency,0.361
CD4Trm_Frequency,0.356
Th1naive_STAT6,0.347
CD61pCD41pPLT_STAT3,0.301
CD4Trm_STAT6,0.274
Th1naive_IkB,0.268
Tregnaive_STAT6,0.247
mDC_STAT3,0.242
CCR2nncMC_S6,0.218
CD61pCD41pPLT_S6,0.216
Th1naive_ERK,0.21
CD4Trm_STAT5,0.207
pDC_S6,0.204
Bcells_Frequency,0.191
Tregnaive_ERK,0.177
Th1naive_STAT5,0.177
MDSC_S6,0.167
CD62LpImmatureNeutrophils_IkB,0.163
CD62LnAgedNeutrophils_STAT5,0.156
CD61pCD41pPLT_IkB,0.152
CCR2pcMC_S6,0.145
pDC_IkB,0.143
CD4Tcm_Frequency,0.142
CD62LnAgedNeutrophils_CREB,0.14
intMC_S6,0.135
MDSC_STAT3,0.13
Tregnaive_NFkB,0.112
CD62LpImmatureNeutrophils_CREB,0.11
CD8Tnaive_STAT5,0.11
CD4Tem_Frequency,0.106
CD8Tcm_STAT5,0.105
CD4Tem_STAT5,0.1
CD62LnAgedNeutrophils_Frequency,0.095
CD8Tcm_Frequency,0.094
CD8Tem_Frequency,0.092
CD62LnAgedNeutrophils_STAT3,0.088
CCR2pcMC_STAT3,0.085
gdTcells_NFkB,0.083
pDC_STAT3,0.073
Th1naive_STAT3,0.07
CD62LnAgedNeutrophils_IkB,0.07
CD8Trm_Frequency,0.07
gdTcells_MAPKAPK2,0.065
CD4Tcm_STAT5,0.064
Th1mem_STAT6,0.062
CD4Tnaive_STAT3,0.06
intMC_STAT3,0.06
intMC_Frequency,0.059
CD41hiCD61hiPLT_MAPKAPK2,0.056
CD4Tnaive_STAT5,0.055
NKT_CREB,0.055
Tregnaive_STAT5,0.054
Th1mem_NFkB,0.053
Tregnaive_Frequency,0.052
gdTcells_STAT6,0.05
pDC_Frequency,0.049
CD4Trm_NFkB,0.048
NKT_STAT6,0.044
CD41hiCD61hiPLT_p38,0.044
CD4Trm_MAPKAPK2,0.043
CD8Tnaive_STAT3,0.04
CD62LpImmatureNeutrophils_STAT3,0.032
mDC_IkB,0.028
Tregnaive_MAPKAPK2,0.025
Th1mem_STAT5,0.024
Th1mem_STAT3,0.024
Tregmem_Frequency,0.024
CD4Tcm_STAT3,0.022
CD56brightCD16nNKcells_CREB,0.02
intMC_MAPKAPK2,0.018
Th1naive_NFkB,0.017
CD8Tnaive_CREB,0.017
Th1mem_CREB,0.016
Th1mem_IkB,0.016
NKT_MAPKAPK2,0.015
CD8Tcm_STAT3,0.015
Tregnaive_STAT3,0.014
Th1naive_p38,0.012
NKT_STAT3,0.007
CCR2nncMC_STAT3,0.006
CD56brightCD16nNKcells_MAPKAPK2,0.005
NKT_NFkB,0.004
CD62LnAgedNeutrophils_MAPKAPK2,0.004
NKT_Frequency,0.004
CD8Trm_CREB,0.003
CD8Tnaive_NFkB,0.003
pDC_CREB,0.003
CD4Tem_STAT3,0.003
CD4Trm_STAT3,0.003
CD56dimCD16pNKcells_MAPKAPK2,0.003
pDC_MAPKAPK2,0.002
CD4Tnaive_NFkB,0.002
Tregnaive_p38,0.002
Tregmem_STAT3,0.002
CD4Trm_IkB,0.001
CD4Trm_CREB,0.001
CD4Tcm_NFkB,0.001
CD8Tcm_CREB,0.001
CD8Trm_MAPKAPK2,0.001
MDSC_IkB,0.0
Tregnaive_IkB,0.0
Th1mem_MAPKAPK2,0.0
Th1mem_p38,0.0
MDSC_p38,0.0
Tregmem_p38,0.0
Tregmem_MAPKAPK2,0.0
MDSC_NFkB,0.0
pDC_NFkB,0.0
MDSC_MAPKAPK2,0.0
Tregmem_NFkB,0.0
Tregmem_IkB,0.0
NKT_p38,0.0
pDC_p38,0.0
NKT_IkB,0.0
MDSC_CREB,0.0
Bcells_CREB,0.0
mDC_MAPKAPK2,0.0
CD4Tem_CREB,0.0
CD56dimCD16pNKcells_CREB,0.0
CD56brightCD16nNKcells_NFkB,0.0
CD56brightCD16nNKcells_IkB,0.0
