,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
artificial.1,0.0,0.007,0.016,0.022,0.029,0.029,0.029,0.029,0.029,0.033
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.008,0.008
artificial.4,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.0,0.005,0.028,0.042,0.052,0.052,0.055,0.055,0.056
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.012,0.008,0.017,0.02,0.024,0.024,0.024,0.024,0.025
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.9,0.0,0.048,0.193,0.268,0.304,0.33,0.358,0.402,0.413,0.423
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.074,0.181,0.215,0.242,0.272,0.271,0.273,0.277,0.296
artificial.12,0.0,0.0,0.007,0.007,0.014,0.014,0.014,0.014,0.014,0.014
artificial.13,0.0,0.104,0.28,0.334,0.367,0.391,0.406,0.41,0.438,0.44
artificial.14,0.0,0.057,0.138,0.153,0.176,0.206,0.211,0.221,0.221,0.225
artificial.15,0.0,0.01,0.007,0.007,0.0,0.002,0.01,0.01,0.01,0.01
artificial.16,0.0,0.123,0.227,0.258,0.262,0.258,0.27,0.269,0.269,0.27
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.01,0.078,0.121,0.138,0.151,0.151,0.152,0.163,0.165
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.113,0.261,0.31,0.326,0.341,0.35,0.368,0.376,0.381
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.022,0.022
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.01,0.031,0.043,0.04,0.04,0.044,0.045,0.045,0.045
artificial.26,0.0,0.121,0.108,0.112,0.098,0.1,0.099,0.094,0.095,0.095
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.054,0.066,0.056,0.045,0.053,0.053,0.058,0.059,0.056
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.006,0.006,0.006
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.07,0.081,0.075,0.075,0.074,0.075,0.086,0.087,0.087
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.0,0.019,0.022,0.024,0.024,0.027,0.028,0.027,0.028
artificial.37,0.0,0.407,0.709,0.804,0.873,0.908,0.919,0.928,0.928,0.936
artificial.38,0.0,0.107,0.238,0.299,0.316,0.318,0.362,0.378,0.387,0.397
artificial.39,0.0,0.968,0.987,0.993,0.993,0.993,0.993,0.993,0.994,0.996
artificial.40,0.0,0.161,0.203,0.175,0.175,0.176,0.183,0.18,0.187,0.188
artificial.41,0.0,0.102,0.087,0.076,0.08,0.074,0.088,0.089,0.089,0.095
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.831,0.945,0.955,0.955,0.955,0.956,0.959,0.958,0.961
artificial.44,0.0,0.036,0.09,0.115,0.14,0.158,0.159,0.16,0.17,0.172
artificial.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.0,0.0,0.046,0.063,0.075,0.079,0.09,0.09,0.09,0.09
