,Max Proba
CCR2pcMC_Frequency,0.981
Th1mem_S6,0.98
CD62LnAgedNeutrophils_S6,0.974
Th1naive_CREB,0.96
CCR2nncMC_Frequency,0.949
Th1naive_S6,0.938
CD4Tnaive_Frequency,0.913
CCR2nncMC_MAPKAPK2,0.899
Th1naive_MAPKAPK2,0.892
CD62LpImmatureNeutrophils_S6,0.871
Bcells_S6,0.827
CCR2nncMC_NFkB,0.817
CD62LpImmatureNeutrophils_Frequency,0.803
CD56brightCD16nNKcells_Frequency,0.795
CCR2nncMC_CREB,0.792
CD56dimCD16pNKcells_Frequency,0.77
gdTcells_Frequency,0.755
mDC_Frequency,0.751
mDC_S6,0.745
Th1naive_STAT6,0.711
CD61pCD41pPLT_STAT3,0.655
MDSC_Frequency,0.619
CD61pCD41pPLT_CREB,0.617
CD4Trm_STAT6,0.56
intMC_S6,0.542
CD4Trm_STAT5,0.475
CCR2pcMC_S6,0.468
MDSC_S6,0.454
CD8Tnaive_Frequency,0.431
pDC_IkB,0.428
CD4Trm_Frequency,0.425
Th1naive_IkB,0.398
CD62LpImmatureNeutrophils_IkB,0.395
Tregnaive_STAT6,0.385
mDC_STAT3,0.35
Th1naive_ERK,0.339
gdTcells_MAPKAPK2,0.301
CD62LnAgedNeutrophils_Frequency,0.291
Bcells_Frequency,0.274
pDC_S6,0.271
CD62LnAgedNeutrophils_CREB,0.262
CD62LnAgedNeutrophils_STAT5,0.259
CCR2nncMC_S6,0.249
CD62LpImmatureNeutrophils_CREB,0.229
CD61pCD41pPLT_S6,0.228
gdTcells_NFkB,0.204
NKT_CREB,0.2
MDSC_STAT3,0.197
Th1naive_STAT5,0.167
CD4Tcm_Frequency,0.167
CD4Tem_Frequency,0.149
CD61pCD41pPLT_IkB,0.142
CD62LnAgedNeutrophils_STAT3,0.12
CD8Tcm_STAT5,0.091
Tregnaive_NFkB,0.072
CD4Trm_NFkB,0.068
Tregnaive_ERK,0.066
CD4Trm_MAPKAPK2,0.062
gdTcells_STAT6,0.056
