,Max Proba
CD62LnAgedNeutrophils_S6,1.0
CCR2nncMC_Frequency,1.0
Th1naive_S6,1.0
CCR2pcMC_Frequency,1.0
Th1naive_CREB,1.0
mDC_S6,1.0
CD62LpImmatureNeutrophils_S6,1.0
Th1mem_S6,1.0
CCR2nncMC_NFkB,0.997
CCR2nncMC_MAPKAPK2,0.994
Bcells_S6,0.994
mDC_Frequency,0.992
Th1naive_MAPKAPK2,0.966
CD61pCD41pPLT_STAT3,0.955
CD4Tnaive_Frequency,0.951
CD61pCD41pPLT_CREB,0.916
gdTcells_Frequency,0.914
CD56dimCD16pNKcells_Frequency,0.904
CD56brightCD16nNKcells_Frequency,0.902
Th1naive_STAT6,0.901
intMC_S6,0.896
MDSC_S6,0.896
CCR2pcMC_S6,0.896
CD62LpImmatureNeutrophils_Frequency,0.798
Th1naive_IkB,0.775
MDSC_Frequency,0.745
pDC_IkB,0.73
CCR2nncMC_CREB,0.697
pDC_S6,0.623
CD4Trm_STAT6,0.538
Th1naive_ERK,0.389
CCR2nncMC_S6,0.357
Th1naive_STAT5,0.333
CD62LpImmatureNeutrophils_IkB,0.288
CD61pCD41pPLT_S6,0.228
CD61pCD41pPLT_IkB,0.161
intMC_Frequency,0.102
CD62LnAgedNeutrophils_STAT3,0.101
CD8Tnaive_STAT3,0.096
mDC_STAT3,0.092
CD4Trm_Frequency,0.079
CD4Trm_STAT5,0.061
CD62LnAgedNeutrophils_CREB,0.06
Tregnaive_STAT6,0.042
CD4Trm_MAPKAPK2,0.041
CD62LnAgedNeutrophils_Frequency,0.038
gdTcells_MAPKAPK2,0.03
CD8Tnaive_STAT5,0.026
MDSC_STAT3,0.025
Bcells_Frequency,0.024
CD62LpImmatureNeutrophils_STAT3,0.015
CD62LpImmatureNeutrophils_CREB,0.012
Th1naive_NFkB,0.009
CD8Tnaive_CREB,0.008
CD4Trm_NFkB,0.006
CD4Tem_STAT5,0.005
NKT_Frequency,0.004
gdTcells_STAT6,0.0
MDSC_MAPKAPK2,0.0
intMC_CREB,0.0
MDSC_NFkB,0.0
MDSC_IkB,0.0
gdTcells_NFkB,0.0
mDC_p38,0.0
intMC_IkB,0.0
intMC_p38,0.0
intMC_STAT3,0.0
mDC_IkB,0.0
intMC_NFkB,0.0
intMC_MAPKAPK2,0.0
MDSC_p38,0.0
MDSC_CREB,0.0
mDC_CREB,0.0
mDC_MAPKAPK2,0.0
mDC_NFkB,0.0
Bcells_CREB,0.0
pDC_p38,0.0
NKT_CREB,0.0
Th1mem_STAT6,0.0
Th1naive_p38,0.0
Th1naive_STAT3,0.0
Tregmem_p38,0.0
Tregmem_STAT3,0.0
Tregmem_IkB,0.0
Tregmem_NFkB,0.0
Tregmem_MAPKAPK2,0.0
Tregmem_Frequency,0.0
Tregnaive_STAT5,0.0
Tregnaive_p38,0.0
Tregnaive_STAT3,0.0
Tregnaive_IkB,0.0
Tregnaive_NFkB,0.0
Tregnaive_ERK,0.0
Tregnaive_MAPKAPK2,0.0
Th1mem_MAPKAPK2,0.0
Th1mem_NFkB,0.0
NKT_p38,0.0
Th1mem_IkB,0.0
NKT_STAT3,0.0
NKT_IkB,0.0
NKT_NFkB,0.0
NKT_STAT6,0.0
NKT_MAPKAPK2,0.0
pDC_CREB,0.0
gdTcells_p38,0.0
pDC_STAT3,0.0
pDC_NFkB,0.0
pDC_MAPKAPK2,0.0
pDC_Frequency,0.0
Th1mem_CREB,0.0
Th1mem_STAT5,0.0
Th1mem_p38,0.0
Th1mem_STAT3,0.0
gdTcells_IkB,0.0
CD8Tem_NFkB,0.0
gdTcells_CREB,0.0
CD8Trm_Frequency,0.0
CD4Tcm_Frequency,0.0
CD4Tem_CREB,0.0
CD4Tem_p38,0.0
CD4Tem_STAT3,0.0
CD4Tem_IkB,0.0
CD4Tem_NFkB,0.0
CD4Tem_MAPKAPK2,0.0
CD4Tem_Frequency,0.0
CD4Tnaive_STAT5,0.0
CD4Tnaive_p38,0.0
CD4Tnaive_STAT3,0.0
CD4Tnaive_IkB,0.0
