,Fold selected features,Fold nb of features
Fold 0,['Frequency'],1
Fold 1,['Frequency'],1
Fold 2,[],0
Fold 3,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 4,['Frequency'],1
Fold 5,[],0
Fold 6,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 7,['Frequency'],1
Fold 8,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 9,[],0
Fold 10,['Frequency'],1
Fold 11,['Frequency'],1
Fold 12,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 13,['Frequency'],1
Fold 14,['Frequency'],1
Fold 15,"['STAT5', 'Frequency']",2
Fold 16,"['STAT5', 'STAT3', 'Frequency']",3
Fold 17,['Frequency'],1
Fold 18,['Frequency'],1
Fold 19,[],0
Fold 20,['Frequency'],1
Fold 21,[],0
Fold 22,[],0
Fold 23,[],0
Fold 24,['Frequency'],1
Fold 25,"['STAT5', 'Frequency']",2
Fold 26,['Frequency'],1
Fold 27,"['STAT5', 'STAT3', 'Frequency']",3
Fold 28,['Frequency'],1
Fold 29,[],0
Fold 30,['Frequency'],1
Fold 31,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 32,['Frequency'],1
Fold 33,['Frequency'],1
Fold 34,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 35,['Frequency'],1
Fold 36,['Frequency'],1
Fold 37,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 38,['Frequency'],1
Fold 39,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 40,['Frequency'],1
Fold 41,"['STAT5', 'STAT3', 'Frequency']",3
Fold 42,['Frequency'],1
Fold 43,['Frequency'],1
Fold 44,[],0
Fold 45,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 46,[],0
Fold 47,"['STAT5', 'Frequency']",2
Fold 48,['Frequency'],1
Fold 49,['Frequency'],1
Fold 50,[],0
Fold 51,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 52,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 53,['Frequency'],1
Fold 54,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 55,['Frequency'],1
Fold 56,['Frequency'],1
Fold 57,['Frequency'],1
Fold 58,[],0
Fold 59,['Frequency'],1
Fold 60,['Frequency'],1
Fold 61,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 62,[],0
Fold 63,['Frequency'],1
Fold 64,['Frequency'],1
Fold 65,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 66,['Frequency'],1
Fold 67,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 68,"['STAT5', 'Frequency']",2
Fold 69,['Frequency'],1
Fold 70,[],0
Fold 71,['Frequency'],1
Fold 72,[],0
Fold 73,"['STAT5', 'STAT3', 'Frequency']",3
Fold 74,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 75,['Frequency'],1
Fold 76,[],0
Fold 77,['Frequency'],1
Fold 78,['Frequency'],1
Fold 79,['Frequency'],1
Fold 80,[],0
Fold 81,['Frequency'],1
Fold 82,['Frequency'],1
Fold 83,['Frequency'],1
Fold 84,['Frequency'],1
Fold 85,"['STAT5', 'Frequency']",2
Fold 86,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 87,[],0
Fold 88,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 89,['Frequency'],1
Fold 90,['Frequency'],1
Fold 91,['Frequency'],1
Fold 92,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 93,[],0
Fold 94,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 95,"['STAT5', 'STAT3', 'Frequency']",3
Fold 96,['Frequency'],1
Fold 97,[],0
Fold 98,['Frequency'],1
Fold 99,['Frequency'],1
Fold 100,['Frequency'],1
Fold 101,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 102,['Frequency'],1
