,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.082,0.115,0.132,0.137,0.145,0.153,0.158,0.162,0.171
CCR2nncMC_Frequency,0.0,0.335,0.407,0.439,0.457,0.469,0.477,0.487,0.494,0.502
CCR2pcMC_p38,0.0,0.023,0.042,0.058,0.064,0.068,0.074,0.079,0.088,0.091
CCR2pcMC_STAT3,0.0,0.052,0.075,0.084,0.091,0.094,0.098,0.102,0.104,0.108
CCR2pcMC_MAPKAPK2,0.0,0.098,0.119,0.135,0.151,0.158,0.165,0.174,0.185,0.189
CCR2pcMC_Frequency,0.0,0.299,0.368,0.411,0.439,0.451,0.469,0.48,0.491,0.505
CD41hiCD61hiPLT_S6,0.0,0.132,0.171,0.187,0.205,0.224,0.239,0.253,0.258,0.265
CD4Tcm_STAT3,0.0,0.02,0.03,0.034,0.037,0.04,0.044,0.045,0.049,0.05
CD4Tcm_Frequency,0.0,0.102,0.148,0.169,0.184,0.194,0.205,0.216,0.224,0.23
CD4Tem_STAT3,0.0,0.161,0.2,0.224,0.24,0.256,0.263,0.271,0.288,0.302
CD4Tem_Frequency,0.0,0.173,0.213,0.228,0.255,0.265,0.281,0.291,0.303,0.312
CD4Tnaive_STAT3,0.0,0.016,0.02,0.027,0.028,0.03,0.032,0.036,0.04,0.041
CD4Tnaive_Frequency,0.0,0.396,0.454,0.481,0.505,0.522,0.541,0.554,0.564,0.574
CD4Trm_STAT3,0.0,0.039,0.05,0.062,0.066,0.068,0.07,0.073,0.077,0.084
CD4Trm_Frequency,0.001,0.242,0.296,0.327,0.341,0.356,0.37,0.382,0.391,0.407
CD56dimCD16pNKcells_Frequency,0.0,0.26,0.312,0.329,0.343,0.349,0.358,0.364,0.373,0.38
CD62LnAgedNeutrophils_CREB,0.0,0.082,0.113,0.131,0.143,0.151,0.155,0.159,0.17,0.177
CD62LnAgedNeutrophils_S6,0.0,0.52,0.566,0.594,0.611,0.632,0.644,0.66,0.668,0.682
CD62LpImmatureNeutrophils_CREB,0.0,0.186,0.212,0.231,0.245,0.257,0.263,0.272,0.28,0.288
CD62LpImmatureNeutrophils_S6,0.0,0.488,0.534,0.555,0.569,0.583,0.596,0.599,0.605,0.616
CD62LpImmatureNeutrophils_Frequency,0.0,0.185,0.217,0.235,0.251,0.266,0.281,0.289,0.302,0.306
CD8Tcm_STAT3,0.0,0.186,0.221,0.24,0.255,0.264,0.271,0.279,0.285,0.289
CD8Tcm_Frequency,0.0,0.049,0.082,0.091,0.112,0.125,0.136,0.146,0.157,0.168
CD8Tem_Frequency,0.0,0.025,0.039,0.047,0.049,0.054,0.058,0.06,0.064,0.068
CD8Tnaive_STAT3,0.0,0.155,0.185,0.205,0.212,0.221,0.226,0.232,0.243,0.252
CD8Tnaive_Frequency,0.0,0.066,0.089,0.103,0.114,0.122,0.126,0.135,0.138,0.141
CD8Trm_Frequency,0.0,0.101,0.132,0.151,0.165,0.172,0.177,0.184,0.191,0.198
gdTcells_Frequency,0.0,0.292,0.329,0.355,0.369,0.383,0.394,0.399,0.405,0.409
intMC_p38,0.0,0.041,0.059,0.066,0.076,0.084,0.093,0.104,0.109,0.121
intMC_Frequency,0.0,0.076,0.093,0.105,0.114,0.119,0.126,0.134,0.138,0.146
mDC_CREB,0.0,0.064,0.082,0.092,0.101,0.111,0.114,0.119,0.126,0.131
mDC_p38,0.0,0.026,0.049,0.06,0.069,0.075,0.08,0.089,0.093,0.096
mDC_STAT3,0.0,0.085,0.119,0.13,0.141,0.153,0.164,0.168,0.181,0.188
mDC_Frequency,0.0,0.257,0.29,0.317,0.341,0.355,0.363,0.372,0.381,0.385
MDSC_p38,0.0,0.04,0.061,0.067,0.072,0.077,0.084,0.092,0.098,0.105
MDSC_STAT3,0.0,0.061,0.084,0.095,0.102,0.108,0.111,0.115,0.119,0.125
MDSC_Frequency,0.0,0.17,0.228,0.263,0.29,0.306,0.324,0.335,0.349,0.361
NKT_Frequency,0.0,0.04,0.054,0.064,0.074,0.078,0.081,0.088,0.089,0.092
pDC_STAT3,0.0,0.011,0.013,0.015,0.015,0.019,0.021,0.023,0.024,0.03
Th1mem_STAT3,0.0,0.068,0.087,0.101,0.11,0.115,0.117,0.121,0.126,0.129
Th1naive_CREB,0.0,0.289,0.344,0.372,0.391,0.402,0.406,0.413,0.421,0.428
Th1naive_STAT3,0.0,0.027,0.051,0.055,0.063,0.067,0.069,0.07,0.07,0.076
Th1naive_S6,0.0,0.479,0.531,0.547,0.573,0.595,0.613,0.623,0.636,0.651
Tregmem_STAT3,0.0,0.046,0.062,0.08,0.095,0.101,0.109,0.113,0.122,0.124
Tregmem_Frequency,0.0,0.128,0.173,0.202,0.217,0.231,0.241,0.259,0.27,0.282
Tregnaive_STAT3,0.0,0.03,0.037,0.042,0.046,0.048,0.054,0.06,0.063,0.066
