,Max Proba
CD62LnAgedNeutrophils_S6,1.0
CCR2pcMC_Frequency,1.0
CD62LpImmatureNeutrophils_S6,1.0
CCR2nncMC_Frequency,0.993
mDC_Frequency,0.99
CD4Tnaive_Frequency,0.975
CD56dimCD16pNKcells_Frequency,0.942
MDSC_Frequency,0.901
Bcells_Frequency,0.893
CD62LpImmatureNeutrophils_Frequency,0.834
gdTcells_Frequency,0.788
CD4Trm_Frequency,0.761
Th1naive_IkB,0.749
mDC_IkB,0.509
mDC_STAT3,0.459
MDSC_STAT3,0.379
CD8Tnaive_STAT3,0.351
CD8Tnaive_Frequency,0.283
CD4Tem_Frequency,0.251
Th1mem_STAT3,0.243
intMC_Frequency,0.18
CD4Tcm_Frequency,0.116
Th1mem_IkB,0.051
CD8Tcm_Frequency,0.038
CD8Trm_Frequency,0.026
Th1naive_STAT3,0.019
NKT_Frequency,0.017
Tregmem_Frequency,0.012
CCR2pcMC_STAT3,0.01
CD56brightCD16nNKcells_IkB,0.008
CD8Tem_Frequency,0.004
NKT_IkB,0.0
Tregmem_STAT3,0.0
Tregnaive_STAT3,0.0
MDSC_IkB,0.0
Bcells_p38,0.0
MDSC_CREB,0.0
intMC_IkB,0.0
CD8Tnaive_IkB,0.0
CD62LnAgedNeutrophils_MAPKAPK2,0.0
CD62LnAgedNeutrophils_p38,0.0
CD4Trm_STAT3,0.0
CD4Tnaive_IkB,0.0
CD4Tnaive_STAT3,0.0
CD4Tem_STAT3,0.0
CD4Tcm_STAT3,0.0
CCR2pcMC_IkB,0.0
Tregnaive_IkB,0.0
