,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'NFkB', 'Frequency']",3
Fold 1,"['CREB', 'NFkB', 'Frequency']",3
Fold 2,"['CREB', 'NFkB', 'Frequency']",3
Fold 3,"['CREB', 'NFkB', 'Frequency']",3
Fold 4,[],0
Fold 5,"['CREB', 'NFkB', 'Frequency']",3
Fold 6,[],0
Fold 7,[],0
Fold 8,"['CREB', 'NFkB', 'MAPKAPK2']",3
Fold 9,"['CREB', 'NFkB', 'Frequency']",3
Fold 10,[],0
Fold 11,[],0
Fold 12,['CREB'],1
Fold 13,"['CREB', 'NFkB', 'Frequency']",3
Fold 14,[],0
Fold 15,[],0
Fold 16,[],0
Fold 17,[],0
Fold 18,['CREB'],1
Fold 19,[],0
Fold 20,"['CREB', 'NFkB', 'Frequency']",3
Fold 21,"['CREB', 'NFkB', 'Frequency']",3
Fold 22,"['CREB', 'NFkB', 'Frequency']",3
Fold 23,"['CREB', 'NFkB', 'Frequency']",3
Fold 24,[],0
Fold 25,[],0
Fold 26,['CREB'],1
Fold 27,[],0
Fold 28,[],0
Fold 29,[],0
Fold 30,[],0
Fold 31,['CREB'],1
Fold 32,[],0
Fold 33,[],0
Fold 34,"['CREB', 'NFkB', 'MAPKAPK2']",3
Fold 35,[],0
Fold 36,"['CREB', 'NFkB', 'Frequency']",3
Fold 37,[],0
Fold 38,"['CREB', 'NFkB', 'Frequency']",3
Fold 39,"['CREB', 'NFkB', 'Frequency']",3
Fold 40,[],0
Fold 41,[],0
Fold 42,"['CREB', 'NFkB', 'Frequency']",3
Fold 43,[],0
Fold 44,"['CREB', 'NFkB', 'Frequency']",3
Fold 45,"['CREB', 'NFkB', 'MAPKAPK2']",3
Fold 46,"['CREB', 'NFkB', 'Frequency']",3
Fold 47,[],0
Fold 48,[],0
Fold 49,['CREB'],1
Fold 50,"['CREB', 'NFkB', 'Frequency']",3
Fold 51,['CREB'],1
Fold 52,"['CREB', 'NFkB', 'Frequency']",3
