,Max Proba
CD62LpImmatureNeutrophils_S6,1.0
CD62LnAgedNeutrophils_S6,1.0
Th1naive_S6,1.0
CCR2pcMC_Frequency,0.991
CD4Tnaive_Frequency,0.946
CCR2nncMC_Frequency,0.945
gdTcells_Frequency,0.902
Th1naive_CREB,0.896
CD4Tem_Frequency,0.845
MDSC_Frequency,0.782
CD4Tem_STAT3,0.714
CD8Tcm_STAT3,0.707
CD62LpImmatureNeutrophils_CREB,0.593
CD4Trm_Frequency,0.586
CD56dimCD16pNKcells_Frequency,0.584
CD8Tnaive_STAT3,0.57
mDC_Frequency,0.502
CD41hiCD61hiPLT_S6,0.484
CD62LpImmatureNeutrophils_Frequency,0.431
mDC_STAT3,0.241
Tregmem_Frequency,0.149
CD4Tcm_Frequency,0.111
intMC_Frequency,0.087
Th1mem_STAT3,0.084
Tregmem_STAT3,0.082
CD8Trm_Frequency,0.082
CD8Tcm_Frequency,0.063
Bcells_Frequency,0.059
CCR2pcMC_MAPKAPK2,0.054
CCR2pcMC_STAT3,0.04
NKT_Frequency,0.034
MDSC_STAT3,0.031
CD62LnAgedNeutrophils_CREB,0.03
CD8Tnaive_Frequency,0.028
CD4Trm_STAT3,0.012
intMC_p38,0.008
mDC_CREB,0.008
Th1naive_STAT3,0.008
pDC_STAT3,0.005
CD8Tem_Frequency,0.0
MDSC_p38,0.0
mDC_p38,0.0
CD4Tnaive_STAT3,0.0
CD4Tcm_STAT3,0.0
CCR2pcMC_p38,0.0
Tregnaive_STAT3,0.0
