,Max Proba
artificial.62,1.0
artificial.88,0.973
artificial.79,0.964
artificial.142,0.915
artificial.182,0.915
artificial.33,0.915
artificial.119,0.915
artificial.30,0.911
artificial.104,0.905
artificial.111,0.89
artificial.42,0.887
artificial.24,0.886
artificial.132,0.881
artificial.90,0.878
artificial.137,0.872
artificial.187,0.867
artificial.69,0.865
artificial.21,0.862
artificial.10,0.841
artificial.181,0.838
artificial.13,0.824
artificial.78,0.817
artificial.40,0.81
artificial.98,0.808
artificial.5,0.795
artificial.91,0.767
artificial.92,0.763
artificial.26,0.757
artificial.164,0.741
artificial.28,0.712
artificial.129,0.711
artificial.117,0.696
artificial.43,0.693
artificial.85,0.687
artificial.1,0.668
artificial.167,0.666
artificial.180,0.658
artificial.149,0.607
artificial.112,0.602
artificial.120,0.592
artificial.63,0.58
artificial.123,0.572
artificial.154,0.572
artificial.155,0.559
artificial.37,0.532
artificial.31,0.52
artificial.157,0.514
artificial.109,0.498
artificial.195,0.494
artificial.44,0.472
artificial.93,0.459
artificial.186,0.456
artificial.11,0.454
artificial.189,0.449
artificial.52,0.441
artificial.185,0.41
artificial.2,0.389
artificial.89,0.388
artificial.87,0.388
artificial.177,0.374
artificial.84,0.337
artificial.108,0.335
artificial.190,0.298
artificial.29,0.295
artificial.20,0.286
artificial.46,0.254
artificial.110,0.25
artificial.188,0.246
artificial.106,0.232
artificial.25,0.229
artificial.23,0.213
artificial.144,0.212
artificial.127,0.203
artificial.97,0.2
artificial.147,0.191
artificial.99,0.189
artificial.9,0.186
artificial.103,0.161
artificial.126,0.161
artificial.86,0.146
artificial.16,0.139
artificial.15,0.139
artificial.138,0.112
artificial.179,0.082
artificial.94,0.079
artificial.56,0.072
artificial.174,0.064
artificial.122,0.064
artificial.121,0.059
artificial.102,0.053
artificial.53,0.051
artificial.83,0.049
artificial.131,0.041
artificial.153,0.04
artificial.161,0.039
artificial.70,0.038
artificial.158,0.035
artificial.178,0.034
artificial.51,0.032
artificial.173,0.028
artificial.48,0.026
artificial.22,0.025
artificial.165,0.024
artificial.114,0.02
artificial.146,0.019
artificial.100,0.019
artificial.81,0.016
artificial.71,0.016
artificial.128,0.015
artificial.143,0.015
artificial.36,0.012
artificial.184,0.011
artificial.7,0.009
artificial.12,0.007
artificial.82,0.006
artificial.139,0.005
artificial.183,0.004
artificial.170,0.003
artificial.18,0.003
artificial.55,0.003
artificial.65,0.001
artificial.77,0.001
artificial.57,0.0
artificial.163,0.0
artificial.166,0.0
artificial.50,0.0
artificial.162,0.0
artificial.58,0.0
artificial.168,0.0
artificial.160,0.0
artificial.169,0.0
artificial.159,0.0
artificial.171,0.0
artificial.172,0.0
artificial.54,0.0
artificial.107,0.0
artificial.47,0.0
artificial.175,0.0
artificial.3,0.0
artificial.194,0.0
artificial.193,0.0
artificial.192,0.0
artificial.191,0.0
artificial.38,0.0
artificial.39,0.0
artificial.35,0.0
artificial.41,0.0
artificial.176,0.0
artificial.34,0.0
artificial.4,0.0
artificial.6,0.0
artificial.32,0.0
artificial.45,0.0
artificial.60,0.0
artificial.49,0.0
artificial.59,0.0
artificial.64,0.0
artificial.156,0.0
artificial.19,0.0
artificial.133,0.0
artificial.76,0.0
artificial.130,0.0
artificial.27,0.0
artificial.80,0.0
artificial.125,0.0
artificial.124,0.0
artificial.95,0.0
artificial.61,0.0
artificial.96,0.0
artificial.14,0.0
artificial.118,0.0
artificial.101,0.0
artificial.17,0.0
artificial.115,0.0
artificial.105,0.0
artificial.134,0.0
artificial.135,0.0
artificial.136,0.0
artificial.75,0.0
artificial.113,0.0
artificial.152,0.0
artificial.151,0.0
artificial.150,0.0
artificial.66,0.0
artificial.148,0.0
artificial.67,0.0
artificial.68,0.0
artificial.145,0.0
artificial.72,0.0
artificial.73,0.0
artificial.8,0.0
artificial.141,0.0
artificial.140,0.0
artificial.74,0.0
artificial.116,0.0
