,Fold selected features,Fold nb of features
Fold 0,['S6'],1
Fold 1,['S6'],1
Fold 2,[],0
Fold 3,['S6'],1
Fold 4,['S6'],1
Fold 5,"['STAT3', 'S6']",2
Fold 6,[],0
Fold 7,"['STAT3', 'S6', 'IkB']",3
Fold 8,['S6'],1
Fold 9,"['CREB', 'S6']",2
Fold 10,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 11,"['STAT3', 'S6']",2
Fold 12,['S6'],1
Fold 13,['S6'],1
Fold 14,"['STAT3', 'S6', 'IkB']",3
Fold 15,['S6'],1
Fold 16,['S6'],1
Fold 17,['S6'],1
Fold 18,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 19,['S6'],1
Fold 20,['S6'],1
Fold 21,"['CREB', 'S6']",2
Fold 22,[],0
Fold 23,"['STAT3', 'S6']",2
Fold 24,"['STAT3', 'S6', 'IkB']",3
Fold 25,['S6'],1
Fold 26,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 27,['S6'],1
Fold 28,"['STAT3', 'S6', 'IkB']",3
Fold 29,['S6'],1
Fold 30,"['STAT3', 'S6']",2
Fold 31,['S6'],1
Fold 32,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 33,['S6'],1
Fold 34,['S6'],1
Fold 35,['S6'],1
Fold 36,['S6'],1
Fold 37,[],0
Fold 38,['S6'],1
Fold 39,['S6'],1
Fold 40,['S6'],1
Fold 41,['S6'],1
Fold 42,['S6'],1
Fold 43,"['STAT3', 'S6']",2
Fold 44,"['STAT3', 'S6']",2
Fold 45,['S6'],1
Fold 46,"['CREB', 'S6']",2
Fold 47,['S6'],1
Fold 48,"['STAT3', 'S6', 'IkB']",3
Fold 49,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 50,[],0
Fold 51,['S6'],1
Fold 52,['S6'],1
Fold 53,"['CREB', 'S6', 'IkB', 'Frequency']",4
Fold 54,[],0
Fold 55,['S6'],1
Fold 56,"['STAT3', 'S6', 'IkB']",3
Fold 57,['S6'],1
Fold 58,['S6'],1
Fold 59,['S6'],1
Fold 60,['S6'],1
Fold 61,['S6'],1
Fold 62,['S6'],1
Fold 63,['S6'],1
Fold 64,['S6'],1
Fold 65,[],0
Fold 66,"['STAT3', 'S6', 'IkB']",3
Fold 67,['S6'],1
Fold 68,['S6'],1
Fold 69,['S6'],1
Fold 70,"['STAT3', 'S6']",2
Fold 71,['S6'],1
Fold 72,[],0
Fold 73,['S6'],1
Fold 74,['S6'],1
Fold 75,"['STAT3', 'S6', 'IkB']",3
Fold 76,"['CREB', 'S6']",2
