,Fold selected features,Fold nb of features
Fold 0,['S6'],1
Fold 1,['S6'],1
Fold 2,['S6'],1
Fold 3,[],0
Fold 4,['S6'],1
Fold 5,['STAT3'],1
Fold 6,[],0
Fold 7,['S6'],1
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,['STAT3'],1
Fold 12,[],0
Fold 13,['S6'],1
Fold 14,[],0
Fold 15,[],0
Fold 16,[],0
Fold 17,['S6'],1
Fold 18,['STAT3'],1
Fold 19,['S6'],1
Fold 20,['S6'],1
Fold 21,[],0
Fold 22,['S6'],1
Fold 23,['STAT3'],1
Fold 24,[],0
Fold 25,[],0
Fold 26,['STAT3'],1
Fold 27,[],0
Fold 28,['S6'],1
Fold 29,['S6'],1
Fold 30,['STAT3'],1
Fold 31,[],0
Fold 32,[],0
Fold 33,['S6'],1
Fold 34,[],0
Fold 35,['S6'],1
Fold 36,['S6'],1
Fold 37,[],0
Fold 38,['S6'],1
Fold 39,[],0
Fold 40,['S6'],1
Fold 41,[],0
Fold 42,['S6'],1
Fold 43,['STAT3'],1
Fold 44,['STAT3'],1
Fold 45,[],0
Fold 46,[],0
Fold 47,[],0
Fold 48,[],0
Fold 49,['STAT3'],1
Fold 50,['S6'],1
Fold 51,[],0
Fold 52,[],0
Fold 53,[],0
Fold 54,[],0
Fold 55,['S6'],1
Fold 56,['S6'],1
Fold 57,['S6'],1
Fold 58,['S6'],1
Fold 59,['S6'],1
Fold 60,['S6'],1
Fold 61,[],0
Fold 62,['S6'],1
Fold 63,['S6'],1
Fold 64,['S6'],1
Fold 65,[],0
Fold 66,[],0
Fold 67,[],0
Fold 68,[],0
Fold 69,['S6'],1
Fold 70,['STAT3'],1
Fold 71,['S6'],1
Fold 72,['S6'],1
Fold 73,[],0
Fold 74,[],0
Fold 75,['S6'],1
Fold 76,[],0
Fold 77,[],0
Fold 78,['STAT3'],1
Fold 79,['STAT3'],1
Fold 80,['STAT3'],1
Fold 81,['STAT3'],1
Fold 82,['S6'],1
Fold 83,['S6'],1
Fold 84,['S6'],1
Fold 85,[],0
Fold 86,[],0
Fold 87,[],0
Fold 88,[],0
Fold 89,[],0
Fold 90,['S6'],1
Fold 91,['S6'],1
Fold 92,[],0
Fold 93,['S6'],1
Fold 94,[],0
Fold 95,[],0
Fold 96,['STAT3'],1
Fold 97,['S6'],1
Fold 98,[],0
Fold 99,['S6'],1
Fold 100,['S6'],1
Fold 101,[],0
Fold 102,[],0
Fold 103,['STAT3'],1
Fold 104,['S6'],1
Fold 105,[],0
Fold 106,[],0
Fold 107,['S6'],1
Fold 108,[],0
Fold 109,['STAT3'],1
Fold 110,[],0
Fold 111,['S6'],1
Fold 112,[],0
Fold 113,['S6'],1
Fold 114,[],0
Fold 115,['S6'],1
Fold 116,['S6'],1
Fold 117,['S6'],1
Fold 118,[],0
Fold 119,['STAT3'],1
Fold 120,[],0
Fold 121,['S6'],1
Fold 122,[],0
Fold 123,[],0
Fold 124,[],0
Fold 125,['STAT3'],1
Fold 126,['S6'],1
Fold 127,['STAT3'],1
Fold 128,[],0
Fold 129,['S6'],1
Fold 130,['STAT3'],1
Fold 131,['S6'],1
Fold 132,['S6'],1
Fold 133,[],0
Fold 134,[],0
Fold 135,[],0
Fold 136,[],0
Fold 137,['S6'],1
Fold 138,['S6'],1
Fold 139,['S6'],1
Fold 140,['S6'],1
Fold 141,[],0
Fold 142,[],0
Fold 143,['STAT3'],1
Fold 144,['S6'],1
Fold 145,['S6'],1
Fold 146,[],0
Fold 147,[],0
Fold 148,[],0
Fold 149,['S6'],1
Fold 150,['S6'],1
Fold 151,[],0
Fold 152,['S6'],1
Fold 153,[],0
Fold 154,['S6'],1
Fold 155,['S6'],1
Fold 156,['STAT3'],1
Fold 157,[],0
Fold 158,['STAT3'],1
Fold 159,[],0
Fold 160,['S6'],1
Fold 161,[],0
Fold 162,[],0
Fold 163,[],0
Fold 164,['S6'],1
Fold 165,[],0
Fold 166,[],0
Fold 167,['S6'],1
Fold 168,[],0
Fold 169,['STAT3'],1
Fold 170,['STAT3'],1
Fold 171,[],0
Fold 172,['S6'],1
Fold 173,['S6'],1
Fold 174,['S6'],1
Fold 175,[],0
Fold 176,['S6'],1
Fold 177,['STAT3'],1
Fold 178,[],0
Fold 179,['S6'],1
Fold 180,[],0
Fold 181,[],0
Fold 182,[],0
Fold 183,['S6'],1
Fold 184,[],0
Fold 185,['STAT3'],1
Fold 186,[],0
Fold 187,['STAT3'],1
Fold 188,[],0
Fold 189,['S6'],1
Fold 190,[],0
Fold 191,['S6'],1
Fold 192,['S6'],1
Fold 193,['STAT3'],1
Fold 194,['S6'],1
Fold 195,[],0
Fold 196,['S6'],1
Fold 197,['S6'],1
Fold 198,['S6'],1
Fold 199,[],0
