,Fold selected features,Fold nb of features
Fold 0,"['S6', 'Frequency']",2
Fold 1,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 2,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 3,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 4,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 5,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 6,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 7,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 8,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 9,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 10,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 11,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 12,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 13,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 14,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 15,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 16,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 17,['S6'],1
Fold 18,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 19,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 20,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 21,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 22,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 23,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 24,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 25,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 26,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 27,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 28,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 29,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 30,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 31,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 32,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 33,['S6'],1
Fold 34,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 35,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 36,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 37,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 38,"['S6', 'Frequency']",2
Fold 39,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 40,['S6'],1
Fold 41,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 42,"['S6', 'Frequency']",2
Fold 43,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 44,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 45,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 46,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 47,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 48,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 49,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 50,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 51,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 52,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 53,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 54,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 55,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 56,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 57,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 58,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 59,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 60,"['S6', 'Frequency']",2
Fold 61,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 62,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 63,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 64,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 65,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 66,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 67,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 68,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 69,['S6'],1
Fold 70,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 71,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 72,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 73,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 74,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 75,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 76,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 77,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 78,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 79,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 80,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 81,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 82,['S6'],1
Fold 83,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 84,"['S6', 'Frequency']",2
Fold 85,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 86,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 87,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 88,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 89,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 90,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 91,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 92,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 93,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 94,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 95,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 96,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 97,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 98,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 99,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 100,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 101,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 102,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 103,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
Fold 104,"['STAT3', 'S6', 'IkB', 'Frequency']",4
Fold 105,"['CREB', 'STAT3', 'S6', 'IkB', 'Frequency']",5
