,C'=' 0.053,C'=' 0.633,C'=' 1.213,C'=' 1.793,C'=' 2.373,C'=' 2.953,C'=' 3.533,C'=' 4.113,C'=' 4.693,C'=' 5.273
artificial.1,0.0,0.001,0.003,0.003,0.004,0.005,0.005,0.006,0.006,0.006
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.167,0.204,0.216,0.226,0.232,0.233,0.241,0.25,0.245
artificial.4,0.0,0.06,0.082,0.093,0.094,0.098,0.1,0.103,0.109,0.111
artificial.5,0.0,0.012,0.012,0.012,0.012,0.012,0.012,0.014,0.015,0.015
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.001,0.003,0.005,0.005,0.006,0.005,0.006,0.006,0.007
artificial.8,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.9,0.0,0.025,0.034,0.039,0.043,0.045,0.048,0.048,0.047,0.048
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.192,0.216,0.216,0.22,0.225,0.222,0.222,0.226,0.226
artificial.12,0.0,0.65,0.65,0.64,0.643,0.648,0.642,0.646,0.651,0.652
artificial.13,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.14,0.0,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.031,0.035,0.039,0.042,0.045,0.05,0.05,0.054,0.057
artificial.17,0.0,0.0,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.003
artificial.18,0.0,0.001,0.001,0.003,0.002,0.004,0.004,0.005,0.003,0.005
artificial.19,0.0,0.028,0.031,0.035,0.034,0.036,0.036,0.037,0.037,0.041
artificial.20,0.0,0.007,0.02,0.027,0.026,0.026,0.025,0.028,0.028,0.027
artificial.21,0.0,0.005,0.007,0.011,0.013,0.012,0.016,0.014,0.016,0.016
