,Max Proba
artificial.30,0.652
artificial.12,0.652
artificial.138,0.651
artificial.127,0.511
artificial.170,0.398
artificial.24,0.323
artificial.158,0.311
artificial.157,0.3
artificial.143,0.258
artificial.3,0.25
artificial.49,0.246
artificial.78,0.241
artificial.11,0.226
artificial.38,0.221
artificial.122,0.198
artificial.73,0.197
artificial.89,0.196
artificial.109,0.193
artificial.145,0.172
artificial.45,0.17
artificial.154,0.167
artificial.180,0.164
artificial.47,0.159
artificial.28,0.157
artificial.93,0.15
artificial.146,0.141
artificial.123,0.14
artificial.152,0.122
artificial.4,0.111
artificial.91,0.108
artificial.62,0.094
artificial.88,0.093
artificial.132,0.09
artificial.90,0.089
artificial.35,0.088
artificial.114,0.086
artificial.84,0.084
artificial.82,0.073
artificial.173,0.069
artificial.53,0.061
artificial.110,0.057
artificial.16,0.057
artificial.27,0.056
artificial.31,0.05
artificial.9,0.048
artificial.163,0.048
artificial.118,0.047
artificial.136,0.044
artificial.96,0.043
artificial.105,0.041
artificial.19,0.041
artificial.181,0.037
artificial.176,0.034
artificial.57,0.034
artificial.61,0.034
artificial.42,0.031
artificial.25,0.03
artificial.167,0.029
artificial.20,0.028
artificial.164,0.027
artificial.60,0.027
artificial.104,0.026
artificial.128,0.025
artificial.106,0.024
artificial.64,0.021
artificial.162,0.021
artificial.159,0.019
artificial.133,0.016
artificial.21,0.016
artificial.59,0.016
artificial.174,0.015
artificial.115,0.015
artificial.5,0.015
artificial.107,0.014
artificial.86,0.014
artificial.137,0.013
artificial.151,0.013
artificial.125,0.012
artificial.32,0.012
artificial.33,0.011
artificial.68,0.011
artificial.46,0.011
artificial.166,0.011
artificial.108,0.01
artificial.156,0.01
artificial.66,0.009
artificial.142,0.009
artificial.148,0.009
artificial.51,0.009
artificial.29,0.009
artificial.81,0.008
artificial.129,0.008
artificial.70,0.008
artificial.126,0.008
artificial.161,0.008
artificial.87,0.007
artificial.112,0.007
artificial.7,0.007
artificial.103,0.006
artificial.1,0.006
artificial.169,0.006
artificial.155,0.006
artificial.144,0.006
artificial.131,0.005
artificial.18,0.005
artificial.134,0.005
artificial.135,0.005
artificial.54,0.005
artificial.75,0.005
artificial.121,0.004
artificial.65,0.004
artificial.77,0.004
artificial.72,0.003
artificial.102,0.003
artificial.147,0.003
artificial.111,0.003
artificial.14,0.003
artificial.97,0.003
artificial.34,0.003
artificial.99,0.003
artificial.17,0.003
artificial.179,0.002
artificial.92,0.002
artificial.182,0.002
artificial.26,0.002
artificial.120,0.002
artificial.83,0.002
artificial.100,0.002
artificial.36,0.001
artificial.50,0.001
artificial.40,0.001
artificial.150,0.001
artificial.13,0.001
artificial.101,0.001
artificial.130,0.001
artificial.8,0.001
artificial.43,0.0
artificial.41,0.0
artificial.160,0.0
artificial.39,0.0
artificial.165,0.0
artificial.44,0.0
artificial.37,0.0
artificial.171,0.0
artificial.168,0.0
artificial.23,0.0
artificial.172,0.0
artificial.22,0.0
artificial.15,0.0
artificial.175,0.0
artificial.177,0.0
artificial.178,0.0
artificial.10,0.0
artificial.6,0.0
artificial.48,0.0
artificial.124,0.0
artificial.52,0.0
artificial.55,0.0
artificial.119,0.0
artificial.117,0.0
artificial.116,0.0
artificial.113,0.0
artificial.98,0.0
artificial.95,0.0
artificial.94,0.0
artificial.2,0.0
artificial.85,0.0
artificial.139,0.0
artificial.140,0.0
artificial.141,0.0
artificial.80,0.0
artificial.79,0.0
artificial.76,0.0
artificial.74,0.0
artificial.71,0.0
artificial.69,0.0
artificial.67,0.0
artificial.149,0.0
artificial.63,0.0
artificial.58,0.0
artificial.56,0.0
artificial.153,0.0
