,C'=' 0.047,C'=' 0.564,C'=' 1.082,C'=' 1.599,C'=' 2.116,C'=' 2.633,C'=' 3.151,C'=' 3.668,C'=' 4.185,C'=' 4.703
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.063,0.115,0.122,0.126,0.134,0.135,0.133,0.131,0.135
artificial.3,0.0,0.155,0.345,0.404,0.442,0.444,0.441,0.441,0.446,0.44
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.0,0.034,0.036,0.05,0.051,0.051,0.052,0.057,0.056
artificial.7,0.0,0.075,0.086,0.086,0.088,0.096,0.096,0.096,0.097,0.1
artificial.8,0.0,0.991,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.03,0.27,0.384,0.411,0.463,0.479,0.512,0.519,0.522
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.14,0.0,0.0,0.0,0.018,0.034,0.043,0.05,0.05,0.053,0.061
artificial.15,0.0,0.015,0.051,0.07,0.088,0.088,0.097,0.097,0.101,0.1
artificial.16,0.0,0.0,0.0,0.011,0.016,0.02,0.02,0.02,0.02,0.02
artificial.17,0.0,0.0,0.028,0.064,0.083,0.087,0.087,0.103,0.113,0.121
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004
artificial.21,0.0,0.027,0.039,0.039,0.047,0.047,0.049,0.039,0.042,0.043
artificial.22,0.0,0.0,0.029,0.038,0.04,0.04,0.04,0.043,0.045,0.046
artificial.23,0.0,0.103,0.2,0.232,0.252,0.271,0.272,0.272,0.28,0.288
artificial.24,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004,0.004
artificial.25,0.0,0.722,0.844,0.883,0.906,0.909,0.91,0.918,0.924,0.938
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.004,0.007,0.018,0.018,0.015,0.015,0.015,0.015,0.015
artificial.28,0.0,0.0,0.009,0.019,0.024,0.03,0.03,0.03,0.031,0.032
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.0,0.643,0.676,0.683,0.688,0.677,0.669,0.681,0.677,0.684
artificial.31,0.0,0.0,0.014,0.014,0.024,0.026,0.026,0.026,0.026,0.026
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.008,0.008,0.008
artificial.36,0.0,0.029,0.107,0.173,0.184,0.199,0.206,0.208,0.216,0.229
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.0,0.646,0.716,0.75,0.764,0.784,0.801,0.81,0.826,0.84
artificial.40,0.0,0.326,0.661,0.723,0.75,0.794,0.807,0.821,0.821,0.825
artificial.41,0.0,0.003,0.031,0.044,0.046,0.057,0.057,0.063,0.063,0.063
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.012,0.016,0.012,0.012,0.012,0.012,0.012,0.012,0.012
artificial.44,0.0,0.023,0.047,0.051,0.039,0.043,0.043,0.043,0.043,0.043
artificial.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.0,0.021,0.038,0.052,0.053,0.054,0.054,0.059,0.06,0.058
artificial.47,0.0,0.185,0.355,0.389,0.406,0.419,0.415,0.419,0.423,0.425
artificial.48,0.0,0.02,0.013,0.012,0.01,0.011,0.014,0.015,0.014,0.014
