,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6', 'mDC_S6']",4
Fold 1,"['CCR2nncMC_S6', 'intMC_S6']",2
Fold 2,['CCR2nncMC_NFkB'],1
Fold 3,[],0
Fold 4,"['CCR2nncMC_S6', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'mDC_NFkB']",7
Fold 5,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 6,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6']",5
Fold 7,['CCR2nncMC_S6'],1
Fold 8,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 9,[],0
Fold 10,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6']",5
Fold 11,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6', 'Th1naive_S6']",4
Fold 12,"['CCR2nncMC_S6', 'intMC_S6']",2
Fold 13,[],0
Fold 14,[],0
Fold 15,[],0
Fold 16,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6']",3
Fold 17,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 18,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 19,"['CCR2nncMC_S6', 'CD62LpImmatureNeutrophils_S6', 'intMC_S6', 'mDC_S6', 'Th1mem_S6']",5
Fold 20,[],0
Fold 21,[],0
Fold 22,['CCR2nncMC_NFkB'],1
Fold 23,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 24,[],0
Fold 25,[],0
Fold 26,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 27,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6']",3
Fold 28,['CCR2nncMC_S6'],1
Fold 29,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6', 'Th1mem_S6']",4
Fold 30,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6', 'Th1naive_S6']",4
Fold 31,"['CCR2nncMC_S6', 'intMC_S6']",2
Fold 32,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6']",5
Fold 33,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 34,"['CCR2nncMC_S6', 'intMC_S6', 'mDC_S6']",3
Fold 35,"['CCR2nncMC_S6', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'mDC_NFkB']",7
Fold 36,"['CCR2nncMC_S6', 'intMC_S6']",2
