,Fold selected features,Fold nb of features
Fold 0,['CD62LnAgedNeutrophils_S6'],1
Fold 1,"['CD62LnAgedNeutrophils_S6', 'MDSC_Frequency']",2
Fold 2,[],0
Fold 3,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency']",2
Fold 4,['CCR2nncMC_Frequency'],1
Fold 5,['CD62LnAgedNeutrophils_S6'],1
Fold 6,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 7,['CD62LnAgedNeutrophils_S6'],1
Fold 8,['CD62LnAgedNeutrophils_S6'],1
Fold 9,['CD62LnAgedNeutrophils_S6'],1
Fold 10,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'MDSC_Frequency']",3
Fold 11,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 12,['CD62LnAgedNeutrophils_S6'],1
Fold 13,[],0
Fold 14,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 15,['CD62LnAgedNeutrophils_S6'],1
Fold 16,['CD62LnAgedNeutrophils_S6'],1
Fold 17,[],0
Fold 18,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 19,[],0
