,C'=' 0.043,C'=' 0.513,C'=' 0.983,C'=' 1.453,C'=' 1.923,C'=' 2.393,C'=' 2.863,C'=' 3.333,C'=' 3.803,C'=' 4.273
artificial.1,0.0,0.033,0.051,0.055,0.06,0.063,0.06,0.063,0.065,0.069
artificial.2,0.0,0.004,0.004,0.005,0.005,0.005,0.005,0.004,0.005,0.005
artificial.3,0.0,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.005
artificial.4,0.0,0.018,0.016,0.02,0.02,0.023,0.024,0.024,0.025,0.027
artificial.5,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.6,0.0,0.001,0.002,0.003,0.004,0.005,0.006,0.005,0.006,0.006
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.8,0.0,0.02,0.029,0.035,0.035,0.039,0.041,0.041,0.041,0.041
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.107,0.119,0.129,0.131,0.131,0.135,0.134,0.138,0.138
artificial.11,0.0,0.001,0.002,0.002,0.001,0.001,0.001,0.001,0.003,0.003
artificial.12,0.0,0.011,0.019,0.024,0.027,0.027,0.029,0.03,0.033,0.033
artificial.13,0.0,0.03,0.039,0.042,0.046,0.045,0.049,0.049,0.052,0.051
artificial.14,0.0,0.0,0.001,0.001,0.001,0.001,0.003,0.003,0.001,0.003
artificial.15,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.16,0.0,0.026,0.042,0.046,0.048,0.05,0.05,0.049,0.051,0.052
artificial.17,0.0,0.009,0.014,0.016,0.017,0.017,0.018,0.018,0.018,0.021
artificial.18,0.0,0.001,0.004,0.004,0.003,0.004,0.004,0.002,0.005,0.004
artificial.19,0.0,0.016,0.021,0.018,0.02,0.023,0.025,0.026,0.026,0.027
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.008,0.023,0.036,0.043,0.046,0.05,0.052,0.052,0.053
artificial.22,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.015,0.026,0.03,0.031,0.032,0.033,0.034,0.033,0.034
artificial.25,0.0,0.01,0.012,0.016,0.019,0.021,0.02,0.02,0.02,0.021
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.055,0.067,0.074,0.073,0.073,0.078,0.079,0.08,0.081
artificial.28,0.0,0.049,0.057,0.059,0.059,0.06,0.058,0.06,0.058,0.058
artificial.29,0.0,0.019,0.026,0.033,0.033,0.035,0.037,0.038,0.039,0.038
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.013,0.017,0.018,0.02,0.021,0.021,0.021,0.021,0.021
artificial.32,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002
artificial.33,0.0,0.006,0.013,0.016,0.016,0.016,0.017,0.017,0.017,0.02
artificial.34,0.0,0.001,0.001,0.001,0.003,0.003,0.005,0.005,0.005,0.005
artificial.35,0.0,0.133,0.169,0.182,0.184,0.191,0.192,0.198,0.194,0.198
artificial.36,0.0,0.038,0.047,0.048,0.048,0.05,0.05,0.05,0.051,0.052
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.0,0.004,0.015,0.02,0.023,0.025,0.024,0.029,0.034,0.033
artificial.40,0.0,0.01,0.013,0.014,0.014,0.012,0.015,0.015,0.013,0.016
artificial.41,0.0,0.003,0.005,0.005,0.006,0.006,0.006,0.006,0.006,0.006
artificial.42,0.0,0.002,0.002,0.002,0.004,0.005,0.006,0.007,0.008,0.008
artificial.43,0.0,0.012,0.012,0.012,0.014,0.014,0.015,0.015,0.015,0.015
artificial.44,0.0,0.014,0.021,0.023,0.022,0.024,0.023,0.024,0.028,0.027
artificial.45,0.0,0.107,0.146,0.151,0.156,0.165,0.165,0.17,0.168,0.173
artificial.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.0,0.006,0.009,0.01,0.01,0.011,0.011,0.012,0.011,0.013
artificial.48,0.0,0.075,0.113,0.116,0.12,0.122,0.123,0.126,0.13,0.126
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.045,0.066,0.071,0.072,0.072,0.073,0.076,0.082,0.081
artificial.51,0.0,0.0,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.004
artificial.52,0.0,0.007,0.01,0.012,0.012,0.013,0.014,0.014,0.014,0.014
artificial.53,0.0,0.009,0.012,0.013,0.013,0.015,0.015,0.015,0.015,0.015
artificial.54,0.0,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.004,0.006
artificial.55,0.0,0.02,0.024,0.027,0.029,0.031,0.032,0.032,0.034,0.034
artificial.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.57,0.0,0.062,0.082,0.084,0.088,0.089,0.089,0.092,0.094,0.093
artificial.58,0.0,0.0,0.002,0.005,0.006,0.006,0.007,0.007,0.007,0.008
artificial.59,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.60,0.0,0.012,0.014,0.013,0.013,0.014,0.014,0.015,0.015,0.016
artificial.61,0.0,0.005,0.012,0.014,0.014,0.015,0.015,0.016,0.014,0.017
artificial.62,0.0,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.004,0.004
artificial.63,0.0,0.003,0.007,0.01,0.01,0.011,0.013,0.013,0.016,0.018
artificial.64,0.0,0.0,0.001,0.004,0.004,0.004,0.005,0.005,0.006,0.007
artificial.65,0.0,0.012,0.013,0.015,0.015,0.015,0.015,0.016,0.017,0.016
artificial.66,0.0,0.016,0.026,0.027,0.028,0.025,0.028,0.029,0.027,0.029
artificial.67,0.0,0.005,0.006,0.007,0.007,0.006,0.006,0.006,0.007,0.006
artificial.68,0.0,0.083,0.103,0.117,0.127,0.13,0.131,0.14,0.134,0.138
artificial.69,0.0,0.002,0.004,0.005,0.006,0.007,0.006,0.007,0.008,0.007
artificial.70,0.0,0.047,0.059,0.071,0.074,0.075,0.075,0.076,0.076,0.076
artificial.71,0.0,0.019,0.023,0.025,0.026,0.026,0.022,0.023,0.026,0.026
artificial.72,0.0,0.019,0.031,0.035,0.035,0.034,0.035,0.034,0.034,0.034
artificial.73,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.74,0.0,0.009,0.012,0.014,0.014,0.015,0.014,0.015,0.013,0.016
artificial.75,0.0,0.017,0.034,0.042,0.046,0.049,0.051,0.052,0.054,0.055
artificial.76,0.0,0.051,0.068,0.073,0.076,0.077,0.077,0.078,0.078,0.079
artificial.77,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002
artificial.78,0.0,0.02,0.021,0.023,0.024,0.027,0.027,0.029,0.029,0.031
artificial.79,0.0,0.002,0.003,0.003,0.002,0.002,0.002,0.005,0.004,0.004
artificial.80,0.0,0.062,0.076,0.081,0.085,0.086,0.087,0.089,0.091,0.091
artificial.81,0.0,0.041,0.068,0.071,0.078,0.079,0.082,0.085,0.084,0.086
artificial.82,0.0,0.01,0.018,0.022,0.024,0.025,0.027,0.027,0.028,0.029
artificial.83,0.0,0.017,0.033,0.038,0.04,0.045,0.05,0.053,0.053,0.052
artificial.84,0.0,0.017,0.018,0.019,0.021,0.023,0.022,0.022,0.022,0.024
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.87,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001
artificial.88,0.0,0.017,0.022,0.023,0.023,0.023,0.023,0.022,0.025,0.026
artificial.89,0.0,0.1,0.177,0.193,0.207,0.215,0.219,0.22,0.22,0.226
artificial.90,0.0,0.037,0.048,0.057,0.059,0.061,0.062,0.063,0.068,0.066
artificial.91,0.0,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002
artificial.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.0,0.006,0.013,0.015,0.018,0.017,0.02,0.019,0.02,0.021
artificial.94,0.0,0.002,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.002
artificial.95,0.0,0.001,0.005,0.006,0.006,0.006,0.006,0.006,0.006,0.006
artificial.96,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.001
artificial.97,0.0,0.01,0.013,0.015,0.015,0.016,0.018,0.017,0.018,0.017
artificial.98,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.99,0.0,0.003,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
artificial.100,0.0,0.011,0.024,0.03,0.034,0.038,0.04,0.041,0.04,0.04
artificial.101,0.0,0.018,0.026,0.029,0.031,0.034,0.037,0.038,0.039,0.04
artificial.102,0.0,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.007
artificial.103,0.0,0.02,0.041,0.045,0.051,0.058,0.058,0.063,0.065,0.065
artificial.104,0.0,0.014,0.023,0.03,0.03,0.035,0.037,0.041,0.038,0.042
artificial.105,0.0,0.007,0.012,0.013,0.017,0.016,0.016,0.019,0.017,0.019
artificial.106,0.0,0.027,0.038,0.039,0.041,0.04,0.041,0.042,0.042,0.044
artificial.107,0.0,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.108,0.0,0.007,0.013,0.019,0.021,0.021,0.023,0.025,0.026,0.026
artificial.109,0.0,0.212,0.237,0.249,0.253,0.256,0.257,0.263,0.268,0.273
artificial.110,0.0,0.012,0.026,0.033,0.037,0.039,0.04,0.042,0.042,0.042
artificial.111,0.0,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.005,0.005
artificial.112,0.0,0.062,0.083,0.085,0.087,0.091,0.094,0.096,0.099,0.101
artificial.113,0.0,0.003,0.004,0.007,0.007,0.007,0.008,0.009,0.008,0.009
artificial.114,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.115,0.0,0.008,0.007,0.012,0.013,0.012,0.014,0.014,0.015,0.015
artificial.116,0.0,0.077,0.096,0.102,0.104,0.108,0.109,0.111,0.113,0.113
artificial.117,0.0,0.002,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.004
artificial.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.120,0.0,0.019,0.027,0.03,0.031,0.034,0.035,0.038,0.039,0.038
artificial.121,0.0,0.021,0.023,0.027,0.029,0.029,0.028,0.029,0.034,0.033
artificial.122,0.0,0.002,0.003,0.005,0.005,0.005,0.005,0.007,0.007,0.007
artificial.123,0.0,0.001,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.124,0.0,0.027,0.032,0.034,0.034,0.034,0.037,0.037,0.041,0.038
artificial.125,0.0,0.008,0.014,0.016,0.014,0.014,0.014,0.014,0.015,0.017
artificial.126,0.0,0.001,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.003
artificial.127,0.0,0.004,0.009,0.013,0.014,0.015,0.016,0.018,0.019,0.019
artificial.128,0.0,0.043,0.06,0.062,0.065,0.065,0.066,0.07,0.071,0.072
artificial.129,0.0,0.002,0.005,0.008,0.008,0.011,0.013,0.013,0.013,0.015
artificial.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.131,0.0,0.168,0.204,0.212,0.218,0.227,0.231,0.23,0.235,0.237
artificial.132,0.0,0.007,0.01,0.011,0.013,0.013,0.013,0.013,0.012,0.013
artificial.133,0.0,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.004
artificial.134,0.0,0.001,0.001,0.002,0.003,0.003,0.003,0.004,0.004,0.006
artificial.135,0.0,0.007,0.016,0.02,0.022,0.023,0.022,0.024,0.022,0.023
artificial.136,0.0,0.022,0.031,0.036,0.039,0.039,0.042,0.04,0.04,0.041
artificial.137,0.0,0.123,0.159,0.161,0.163,0.164,0.164,0.165,0.17,0.17
artificial.138,0.0,0.01,0.016,0.019,0.02,0.02,0.021,0.022,0.021,0.022
artificial.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.140,0.0,0.015,0.028,0.033,0.033,0.035,0.037,0.04,0.041,0.041
artificial.141,0.0,0.003,0.004,0.004,0.004,0.006,0.005,0.006,0.005,0.005
artificial.142,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.143,0.0,0.004,0.012,0.014,0.018,0.021,0.022,0.024,0.023,0.025
artificial.144,0.0,0.005,0.007,0.009,0.01,0.01,0.011,0.011,0.012,0.012
artificial.145,0.0,0.066,0.106,0.118,0.126,0.129,0.129,0.131,0.129,0.128
artificial.146,0.0,0.001,0.002,0.002,0.002,0.005,0.004,0.005,0.005,0.006
artificial.147,0.0,0.004,0.01,0.011,0.011,0.011,0.011,0.011,0.012,0.013
artificial.148,0.0,0.015,0.019,0.02,0.02,0.022,0.021,0.021,0.022,0.02
artificial.149,0.0,0.0,0.004,0.004,0.005,0.006,0.006,0.005,0.006,0.007
artificial.150,0.0,0.061,0.071,0.079,0.081,0.081,0.083,0.087,0.085,0.088
artificial.151,0.0,0.009,0.015,0.017,0.016,0.017,0.017,0.017,0.017,0.017
artificial.152,0.0,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.003
artificial.153,0.0,0.025,0.032,0.038,0.039,0.042,0.042,0.043,0.043,0.043
artificial.154,0.0,0.025,0.032,0.033,0.037,0.035,0.036,0.035,0.037,0.035
artificial.155,0.0,0.031,0.043,0.054,0.06,0.064,0.066,0.069,0.073,0.074
artificial.156,0.0,0.001,0.001,0.001,0.003,0.003,0.005,0.005,0.005,0.005
artificial.157,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
artificial.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
