,Fold selected features,Fold nb of features
Fold 0,"['Frequency', 'CREB']",2
Fold 1,"['Frequency', 'CREB']",2
Fold 2,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 3,['Frequency'],1
Fold 4,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 5,"['Frequency', 'CREB', 'NFkB']",3
Fold 6,"['Frequency', 'CREB', 'IkB', 'NFkB', 'ERK', 'STAT6']",6
Fold 7,"['Frequency', 'CREB', 'NFkB']",3
Fold 8,"['Frequency', 'CREB', 'IkB', 'NFkB', 'ERK', 'STAT6']",6
Fold 9,"['Frequency', 'CREB', 'NFkB']",3
Fold 10,"['Frequency', 'CREB', 'IkB', 'NFkB', 'ERK', 'STAT6']",6
Fold 11,"['Frequency', 'CREB', 'NFkB']",3
Fold 12,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 13,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 14,"['Frequency', 'CREB', 'NFkB']",3
Fold 15,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 16,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 17,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 18,"['Frequency', 'CREB', 'NFkB']",3
Fold 19,"['Frequency', 'CREB']",2
Fold 20,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 21,"['Frequency', 'CREB', 'NFkB']",3
Fold 22,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 23,"['Frequency', 'CREB', 'NFkB']",3
Fold 24,"['Frequency', 'CREB', 'NFkB']",3
Fold 25,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 26,"['Frequency', 'CREB', 'NFkB']",3
Fold 27,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 28,"['Frequency', 'CREB', 'NFkB']",3
Fold 29,"['Frequency', 'CREB']",2
Fold 30,"['Frequency', 'CREB', 'NFkB']",3
Fold 31,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 32,"['Frequency', 'CREB', 'IkB', 'NFkB', 'ERK', 'STAT6']",6
Fold 33,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 34,"['Frequency', 'CREB', 'IkB', 'NFkB', 'ERK', 'STAT6']",6
Fold 35,"['Frequency', 'CREB', 'IkB', 'NFkB', 'STAT6']",5
Fold 36,"['Frequency', 'CREB']",2
