,Fold selected features,Fold nb of features
Fold 0,['STAT6'],1
Fold 1,['STAT6'],1
Fold 2,['STAT6'],1
Fold 3,[],0
Fold 4,['STAT6'],1
Fold 5,[],0
Fold 6,['STAT6'],1
Fold 7,['STAT6'],1
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,['STAT6'],1
Fold 12,['STAT6'],1
Fold 13,['STAT6'],1
Fold 14,['STAT6'],1
Fold 15,['STAT6'],1
Fold 16,[],0
Fold 17,['STAT6'],1
Fold 18,['STAT6'],1
Fold 19,['STAT6'],1
Fold 20,['STAT6'],1
Fold 21,[],0
Fold 22,['STAT6'],1
Fold 23,[],0
Fold 24,['STAT6'],1
Fold 25,['STAT6'],1
Fold 26,['STAT6'],1
Fold 27,[],0
Fold 28,['STAT6'],1
Fold 29,['STAT6'],1
Fold 30,['STAT6'],1
Fold 31,['STAT6'],1
Fold 32,[],0
Fold 33,['STAT6'],1
Fold 34,[],0
Fold 35,['STAT6'],1
Fold 36,['STAT6'],1
Fold 37,['STAT6'],1
Fold 38,['STAT6'],1
Fold 39,[],0
Fold 40,['STAT6'],1
Fold 41,[],0
Fold 42,['STAT6'],1
Fold 43,['STAT6'],1
Fold 44,[],0
Fold 45,[],0
Fold 46,[],0
Fold 47,['STAT6'],1
Fold 48,['STAT6'],1
Fold 49,['STAT6'],1
Fold 50,['STAT6'],1
Fold 51,['STAT6'],1
Fold 52,[],0
Fold 53,[],0
Fold 54,['STAT6'],1
Fold 55,['STAT6'],1
Fold 56,['STAT6'],1
Fold 57,['STAT6'],1
Fold 58,['STAT6'],1
Fold 59,['STAT6'],1
Fold 60,['STAT6'],1
Fold 61,[],0
Fold 62,['STAT6'],1
Fold 63,['STAT6'],1
Fold 64,['STAT6'],1
Fold 65,['STAT6'],1
Fold 66,['STAT6'],1
Fold 67,['STAT6'],1
Fold 68,['STAT6'],1
Fold 69,['STAT6'],1
Fold 70,[],0
Fold 71,['STAT6'],1
Fold 72,['STAT6'],1
Fold 73,[],0
Fold 74,[],0
Fold 75,['STAT6'],1
Fold 76,[],0
Fold 77,[],0
Fold 78,['STAT6'],1
Fold 79,['STAT6'],1
Fold 80,[],0
Fold 81,['STAT6'],1
Fold 82,['STAT6'],1
Fold 83,['STAT6'],1
Fold 84,['STAT6'],1
Fold 85,['STAT6'],1
Fold 86,['STAT6'],1
Fold 87,[],0
Fold 88,[],0
Fold 89,['STAT6'],1
Fold 90,['STAT6'],1
Fold 91,['STAT6'],1
Fold 92,['STAT6'],1
Fold 93,['STAT6'],1
Fold 94,[],0
Fold 95,[],0
Fold 96,['STAT6'],1
Fold 97,['STAT6'],1
Fold 98,[],0
Fold 99,['STAT6'],1
Fold 100,['STAT6'],1
Fold 101,[],0
Fold 102,['STAT6'],1
Fold 103,[],0
Fold 104,['STAT6'],1
Fold 105,[],0
Fold 106,['STAT6'],1
Fold 107,['STAT6'],1
Fold 108,[],0
Fold 109,['STAT6'],1
Fold 110,[],0
Fold 111,['STAT6'],1
Fold 112,['STAT6'],1
Fold 113,['STAT6'],1
Fold 114,[],0
Fold 115,['STAT6'],1
Fold 116,['STAT6'],1
Fold 117,['STAT6'],1
Fold 118,['STAT6'],1
Fold 119,['STAT6'],1
Fold 120,[],0
Fold 121,['STAT6'],1
Fold 122,['STAT6'],1
Fold 123,[],0
Fold 124,['STAT6'],1
Fold 125,[],0
Fold 126,['STAT6'],1
Fold 127,['STAT6'],1
Fold 128,['STAT6'],1
Fold 129,['STAT6'],1
Fold 130,['STAT6'],1
Fold 131,['STAT6'],1
Fold 132,['STAT6'],1
Fold 133,[],0
Fold 134,['STAT6'],1
Fold 135,[],0
Fold 136,[],0
Fold 137,['STAT6'],1
Fold 138,['STAT6'],1
Fold 139,['STAT6'],1
Fold 140,['STAT6'],1
Fold 141,[],0
Fold 142,[],0
Fold 143,[],0
Fold 144,['STAT6'],1
Fold 145,['STAT6'],1
Fold 146,[],0
Fold 147,['STAT6'],1
Fold 148,[],0
Fold 149,['STAT6'],1
Fold 150,['STAT6'],1
Fold 151,['STAT6'],1
Fold 152,['STAT6'],1
Fold 153,['STAT6'],1
Fold 154,['STAT6'],1
Fold 155,['STAT6'],1
Fold 156,['STAT6'],1
Fold 157,[],0
Fold 158,['STAT6'],1
Fold 159,['STAT6'],1
Fold 160,['STAT6'],1
Fold 161,['STAT6'],1
Fold 162,[],0
Fold 163,[],0
Fold 164,['STAT6'],1
Fold 165,['STAT6'],1
Fold 166,['STAT6'],1
Fold 167,['STAT6'],1
Fold 168,[],0
Fold 169,[],0
Fold 170,['STAT6'],1
Fold 171,[],0
Fold 172,['STAT6'],1
Fold 173,['STAT6'],1
Fold 174,['STAT6'],1
Fold 175,[],0
Fold 176,['STAT6'],1
Fold 177,['STAT6'],1
Fold 178,['STAT6'],1
Fold 179,['STAT6'],1
Fold 180,['STAT6'],1
Fold 181,['STAT6'],1
Fold 182,[],0
Fold 183,['STAT6'],1
Fold 184,[],0
Fold 185,[],0
Fold 186,[],0
Fold 187,['STAT6'],1
Fold 188,[],0
Fold 189,['STAT6'],1
Fold 190,['STAT6'],1
Fold 191,['STAT6'],1
Fold 192,['STAT6'],1
Fold 193,['STAT6'],1
Fold 194,['STAT6'],1
Fold 195,[],0
Fold 196,['STAT6'],1
Fold 197,['STAT6'],1
Fold 198,['STAT6'],1
Fold 199,['STAT6'],1
