,Max Proba
CD8Tcm_Frequency,0.391
CD62LnAgedNeutrophils_S6,0.318
Th1naive_CREB,0.286
CCR2nncMC_Frequency,0.275
CD62LpImmatureNeutrophils_S6,0.212
Th1naive_S6,0.204
CD4Tnaive_Frequency,0.171
CCR2pcMC_Frequency,0.151
gdTcells_Frequency,0.081
CD62LpImmatureNeutrophils_Frequency,0.07
CD4Trm_Frequency,0.068
CD4Tem_STAT3,0.065
CD4Tem_Frequency,0.061
CD41hiCD61hiPLT_S6,0.059
CD4Tnaive_STAT3,0.051
CD56dimCD16pNKcells_Frequency,0.048
Tregnaive_STAT3,0.042
CD4Tcm_Frequency,0.034
mDC_Frequency,0.025
CD8Trm_Frequency,0.024
MDSC_Frequency,0.017
CD62LpImmatureNeutrophils_CREB,0.017
CD8Tcm_STAT3,0.014
Th1mem_STAT3,0.013
Tregmem_Frequency,0.013
Bcells_Frequency,0.012
CD62LnAgedNeutrophils_CREB,0.007
intMC_p38,0.007
intMC_Frequency,0.007
CD8Tnaive_Frequency,0.001
CD8Tnaive_STAT3,0.001
CD4Trm_STAT3,0.001
mDC_STAT3,0.0
mDC_p38,0.0
MDSC_p38,0.0
MDSC_STAT3,0.0
mDC_CREB,0.0
NKT_Frequency,0.0
pDC_STAT3,0.0
CD4Tcm_STAT3,0.0
CCR2pcMC_MAPKAPK2,0.0
Th1naive_STAT3,0.0
CCR2pcMC_STAT3,0.0
Tregmem_STAT3,0.0
CCR2pcMC_p38,0.0
CD8Tem_Frequency,0.0
