,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_NFkB,0.0,0.005,0.01,0.012,0.015,0.017,0.018,0.019,0.021,0.024
Bcells_Frequency,0.0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005
CCR2nncMC_CREB,0.0,0.065,0.081,0.097,0.107,0.118,0.124,0.131,0.136,0.142
CCR2nncMC_STAT3,0.0,0.065,0.089,0.101,0.114,0.129,0.141,0.151,0.16,0.167
CCR2nncMC_S6,0.0,0.75,0.81,0.839,0.857,0.869,0.881,0.889,0.892,0.895
CCR2nncMC_NFkB,0.0,0.501,0.606,0.648,0.689,0.725,0.748,0.766,0.78,0.793
CCR2nncMC_Frequency,0.0,0.164,0.218,0.235,0.259,0.27,0.283,0.292,0.299,0.309
CCR2pcMC_CREB,0.0,0.027,0.037,0.043,0.046,0.052,0.055,0.057,0.062,0.065
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.004,0.006,0.006,0.01,0.011,0.014,0.014,0.014,0.014
CCR2pcMC_S6,0.0,0.462,0.566,0.614,0.657,0.69,0.723,0.741,0.765,0.784
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.197,0.222,0.239,0.251,0.263,0.272,0.281,0.291,0.305
CCR2pcMC_ERK,0.0,0.001,0.005,0.008,0.01,0.01,0.01,0.011,0.014,0.015
CCR2pcMC_MAPKAPK2,0.0,0.008,0.019,0.02,0.023,0.026,0.031,0.036,0.04,0.042
CCR2pcMC_Frequency,0.0,0.222,0.279,0.314,0.333,0.357,0.374,0.392,0.401,0.415
CD41hiCD61hiPLT_p38,0.0,0.483,0.559,0.598,0.627,0.65,0.675,0.693,0.722,0.742
CD41hiCD61hiPLT_S6,0.0,0.022,0.037,0.049,0.056,0.067,0.074,0.084,0.095,0.103
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.772,0.817,0.847,0.859,0.869,0.887,0.891,0.898,0.906
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT5,0.0,0.004,0.006,0.006,0.008,0.012,0.015,0.017,0.018,0.019
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.07,0.103,0.113,0.125,0.129,0.133,0.146,0.148,0.155
CD4Tcm_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002
CD4Tcm_Frequency,0.0,0.003,0.006,0.007,0.008,0.008,0.01,0.012,0.012,0.012
CD4Tem_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
CD4Tem_STAT5,0.0,0.029,0.039,0.052,0.058,0.062,0.067,0.071,0.075,0.077
CD4Tem_STAT3,0.0,0.044,0.061,0.071,0.085,0.097,0.114,0.128,0.14,0.146
CD4Tem_IkB,0.0,0.0,0.005,0.005,0.01,0.014,0.019,0.025,0.026,0.029
