,C'=' 0.044,C'=' 0.534,C'=' 1.023,C'=' 1.513,C'=' 2.002,C'=' 2.492,C'=' 2.981,C'=' 3.470,C'=' 3.960,C'=' 4.449
artificial.1,0.0,0.012,0.017,0.021,0.021,0.021,0.021,0.021,0.021,0.022
artificial.2,0.0,0.006,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009
artificial.3,0.0,0.047,0.059,0.066,0.066,0.071,0.073,0.074,0.073,0.074
artificial.4,0.0,0.007,0.014,0.021,0.022,0.024,0.024,0.026,0.024,0.026
artificial.5,0.0,0.011,0.022,0.027,0.029,0.028,0.029,0.033,0.031,0.034
artificial.6,0.0,0.001,0.0,0.001,0.001,0.001,0.003,0.004,0.002,0.004
artificial.7,0.0,0.029,0.068,0.084,0.098,0.101,0.109,0.111,0.113,0.116
artificial.8,0.0,0.017,0.028,0.026,0.026,0.027,0.029,0.032,0.034,0.034
artificial.9,0.0,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.002
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.006,0.011,0.012,0.012,0.013,0.013,0.012,0.013,0.014
artificial.12,0.0,0.013,0.011,0.013,0.013,0.012,0.012,0.012,0.013,0.012
artificial.13,0.0,0.011,0.013,0.013,0.014,0.015,0.015,0.016,0.016,0.015
artificial.14,0.0,0.002,0.002,0.002,0.002,0.003,0.004,0.003,0.003,0.003
artificial.15,0.0,0.003,0.003,0.005,0.005,0.005,0.006,0.006,0.006,0.006
artificial.16,0.0,0.025,0.044,0.06,0.065,0.072,0.078,0.079,0.082,0.081
artificial.17,0.0,0.194,0.219,0.232,0.241,0.244,0.246,0.248,0.249,0.254
artificial.18,0.0,0.011,0.016,0.019,0.02,0.019,0.02,0.022,0.021,0.023
artificial.19,0.0,0.043,0.067,0.074,0.08,0.085,0.086,0.088,0.086,0.089
artificial.20,0.0,0.033,0.045,0.055,0.054,0.057,0.055,0.059,0.061,0.063
artificial.21,0.0,0.008,0.013,0.015,0.015,0.014,0.016,0.016,0.018,0.018
artificial.22,0.0,0.076,0.086,0.087,0.093,0.095,0.094,0.094,0.094,0.094
artificial.23,0.0,0.005,0.008,0.011,0.011,0.015,0.013,0.012,0.014,0.013
artificial.24,0.0,0.085,0.098,0.104,0.104,0.109,0.115,0.113,0.113,0.116
artificial.25,0.0,0.024,0.032,0.036,0.036,0.035,0.036,0.039,0.037,0.04
artificial.26,0.0,0.005,0.008,0.008,0.01,0.01,0.01,0.01,0.01,0.012
artificial.27,0.0,0.003,0.007,0.007,0.009,0.008,0.009,0.01,0.01,0.009
artificial.28,0.0,0.001,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.003
artificial.29,0.0,0.001,0.002,0.004,0.005,0.006,0.006,0.006,0.006,0.006
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.047,0.053,0.058,0.058,0.06,0.064,0.064,0.064,0.067
artificial.32,0.0,0.028,0.03,0.03,0.031,0.038,0.039,0.038,0.039,0.04
artificial.33,0.0,0.001,0.004,0.007,0.007,0.007,0.008,0.008,0.008,0.009
artificial.34,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001
artificial.35,0.0,0.031,0.054,0.064,0.065,0.067,0.068,0.07,0.069,0.073
artificial.36,0.0,0.048,0.064,0.068,0.073,0.077,0.079,0.081,0.083,0.082
artificial.37,0.0,0.019,0.024,0.025,0.026,0.027,0.027,0.028,0.026,0.027
artificial.38,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.39,0.0,0.014,0.016,0.017,0.018,0.021,0.02,0.021,0.023,0.023
artificial.40,0.0,0.097,0.144,0.163,0.175,0.181,0.183,0.181,0.187,0.186
artificial.41,0.0,0.0,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.005
artificial.42,0.0,0.01,0.014,0.02,0.02,0.02,0.02,0.019,0.02,0.02
