,Fold selected features,Fold nb of features
Fold 0,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB', 'Tregmem_Frequency']",8
Fold 1,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB', 'Tregmem_Frequency']",7
Fold 2,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Tregmem_Frequency']",7
Fold 3,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_S6', 'CD4Tcm_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",10
Fold 4,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",9
Fold 5,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD56dimCD16pNKcells_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'Th1naive_CREB', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",10
Fold 6,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'Th1naive_IkB', 'Tregmem_Frequency']",8
Fold 7,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB', 'Tregmem_Frequency']",6
Fold 8,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_CREB']",8
Fold 9,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB', 'Th1naive_MAPKAPK2']",6
Fold 10,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",8
Fold 11,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tem_Frequency', 'gdTcells_Frequency', 'intMC_Frequency', 'mDC_Frequency', 'Th1naive_CREB']",9
Fold 12,"['CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'gdTcells_Frequency', 'Th1naive_CREB', 'Th1naive_IkB', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",8
Fold 13,"['CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_p38', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'mDC_Frequency', 'Th1naive_IkB', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",10
Fold 14,"['CD41hiCD61hiPLT_p38', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'Th1naive_CREB', 'Th1naive_IkB', 'Tregmem_Frequency']",8
Fold 15,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'gdTcells_Frequency', 'Th1naive_IkB', 'Th1naive_MAPKAPK2', 'Tregmem_Frequency']",8
Fold 16,"['CD41hiCD61hiPLT_p38', 'CD41hiCD61hiPLT_S6', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD8Tem_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'Th1naive_CREB', 'Tregmem_Frequency']",10
