,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 1,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'MDSC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 2,"['CCR2nncMC_Frequency', 'MDSC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 3,"['MDSC_Frequency', 'Th1naive_CREB']",2
Fold 4,"['CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",2
Fold 5,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 6,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1naive_CREB']",3
Fold 7,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",4
Fold 8,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'gdTcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 9,"['CCR2nncMC_Frequency', 'CD4Trm_STAT6', 'Th1naive_CREB']",3
Fold 10,"['CCR2nncMC_Frequency', 'Th1naive_CREB']",2
Fold 11,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 12,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 13,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",3
Fold 14,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 15,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 16,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 17,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",3
Fold 18,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'gdTcells_Frequency', 'Th1naive_CREB']",4
Fold 19,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6']",4
Fold 20,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",3
Fold 21,"['CCR2nncMC_Frequency', 'CD4Trm_STAT6', 'Th1naive_CREB']",3
Fold 22,"['CCR2nncMC_Frequency', 'MDSC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 23,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 24,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 25,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 26,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'gdTcells_Frequency', 'Th1naive_CREB']",5
Fold 27,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 28,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",4
Fold 29,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6']",4
Fold 30,"['CCR2nncMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 31,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 32,"['CCR2nncMC_Frequency', 'Th1naive_CREB']",2
Fold 33,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'Th1naive_CREB']",3
Fold 34,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'gdTcells_Frequency', 'Th1naive_CREB']",4
