,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
Bcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.0,0.007,0.009,0.013,0.016,0.016,0.016,0.016,0.017
CCR2nncMC_CREB,0.0,0.015,0.015,0.016,0.017,0.017,0.017,0.02,0.022,0.02
CCR2nncMC_STAT3,0.0,0.004,0.005,0.004,0.006,0.007,0.007,0.007,0.007,0.008
CCR2nncMC_S6,0.0,0.273,0.304,0.309,0.312,0.315,0.319,0.321,0.326,0.329
CCR2nncMC_NFkB,0.0,0.116,0.149,0.161,0.169,0.176,0.183,0.185,0.188,0.19
CCR2nncMC_Frequency,0.0,0.066,0.077,0.08,0.084,0.086,0.09,0.092,0.092,0.095
CCR2pcMC_CREB,0.0,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.003
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.008,0.013,0.012,0.014,0.019,0.026,0.027,0.029,0.028
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.022,0.029,0.032,0.035,0.035,0.038,0.038,0.037,0.041
CCR2pcMC_ERK,0.0,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.004,0.004
CCR2pcMC_MAPKAPK2,0.0,0.002,0.008,0.01,0.01,0.011,0.012,0.012,0.012,0.013
CCR2pcMC_Frequency,0.0,0.035,0.063,0.074,0.083,0.086,0.089,0.092,0.095,0.095
