,Max Proba
artificial.91,0.377
artificial.52,0.278
artificial.92,0.255
artificial.131,0.245
artificial.125,0.136
artificial.86,0.117
artificial.44,0.097
artificial.144,0.09
artificial.136,0.084
artificial.74,0.081
artificial.14,0.077
artificial.25,0.073
artificial.7,0.067
artificial.42,0.057
artificial.128,0.053
artificial.151,0.049
artificial.87,0.043
artificial.137,0.04
artificial.27,0.04
artificial.21,0.04
artificial.33,0.038
artificial.150,0.036
artificial.102,0.035
artificial.158,0.034
artificial.94,0.034
artificial.126,0.034
artificial.100,0.034
artificial.90,0.031
artificial.23,0.03
artificial.37,0.029
artificial.117,0.028
artificial.30,0.027
artificial.70,0.025
artificial.41,0.025
artificial.121,0.024
artificial.135,0.024
artificial.38,0.022
artificial.95,0.021
artificial.146,0.02
artificial.59,0.019
artificial.82,0.018
artificial.73,0.018
artificial.80,0.018
artificial.24,0.018
artificial.106,0.016
artificial.109,0.015
artificial.154,0.014
artificial.15,0.014
artificial.67,0.014
artificial.60,0.014
artificial.113,0.013
artificial.45,0.013
artificial.72,0.012
artificial.61,0.012
artificial.149,0.012
artificial.64,0.011
artificial.47,0.011
artificial.8,0.011
artificial.12,0.01
artificial.133,0.01
artificial.99,0.01
artificial.127,0.009
artificial.134,0.009
artificial.51,0.009
artificial.104,0.008
artificial.11,0.008
artificial.93,0.008
artificial.75,0.008
artificial.79,0.008
artificial.119,0.007
artificial.50,0.007
artificial.2,0.006
artificial.107,0.006
artificial.31,0.006
artificial.111,0.005
artificial.153,0.005
artificial.143,0.005
artificial.4,0.005
artificial.36,0.005
artificial.53,0.005
artificial.114,0.004
artificial.16,0.004
artificial.124,0.004
artificial.63,0.004
artificial.5,0.003
artificial.49,0.003
artificial.156,0.003
artificial.28,0.003
artificial.57,0.003
artificial.55,0.002
artificial.66,0.002
artificial.101,0.002
artificial.140,0.002
artificial.103,0.002
artificial.9,0.002
artificial.56,0.002
artificial.96,0.002
artificial.54,0.002
artificial.22,0.002
artificial.3,0.002
artificial.85,0.002
artificial.145,0.002
artificial.46,0.002
artificial.123,0.001
artificial.13,0.001
artificial.110,0.001
artificial.132,0.001
artificial.34,0.001
artificial.88,0.001
artificial.35,0.001
artificial.65,0.001
artificial.19,0.001
artificial.98,0.001
artificial.138,0.001
artificial.29,0.001
artificial.84,0.001
artificial.130,0.0
artificial.148,0.0
artificial.147,0.0
artificial.157,0.0
artificial.6,0.0
artificial.155,0.0
artificial.129,0.0
artificial.142,0.0
artificial.152,0.0
artificial.141,0.0
artificial.10,0.0
artificial.139,0.0
artificial.43,0.0
artificial.122,0.0
artificial.32,0.0
artificial.48,0.0
artificial.40,0.0
artificial.58,0.0
artificial.39,0.0
artificial.62,0.0
artificial.68,0.0
artificial.69,0.0
artificial.71,0.0
artificial.76,0.0
artificial.77,0.0
artificial.78,0.0
artificial.81,0.0
artificial.83,0.0
artificial.120,0.0
artificial.89,0.0
artificial.26,0.0
artificial.20,0.0
artificial.97,0.0
artificial.18,0.0
artificial.105,0.0
artificial.108,0.0
artificial.112,0.0
artificial.115,0.0
artificial.116,0.0
artificial.17,0.0
artificial.118,0.0
artificial.1,0.0
