,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.002,0.002,0.002,0.005,0.005,0.007,0.006,0.007,0.006
CCR2nncMC_Frequency,0.0,0.318,0.327,0.328,0.329,0.336,0.336,0.334,0.334,0.333
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0
CCR2pcMC_MAPKAPK2,0.0,0.007,0.005,0.006,0.006,0.007,0.007,0.006,0.006,0.006
CCR2pcMC_Frequency,0.0,0.213,0.262,0.271,0.279,0.281,0.283,0.288,0.289,0.295
CD41hiCD61hiPLT_S6,0.0,0.021,0.03,0.035,0.037,0.039,0.04,0.041,0.043,0.044
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.004,0.006,0.006,0.006,0.007,0.007,0.008,0.01
CD4Tem_STAT3,0.0,0.052,0.066,0.062,0.067,0.073,0.075,0.072,0.074,0.074
CD4Tem_Frequency,0.0,0.121,0.14,0.14,0.153,0.155,0.155,0.157,0.16,0.164
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.274,0.301,0.308,0.316,0.319,0.32,0.32,0.319,0.318
CD4Trm_STAT3,0.0,0.0,0.0,0.002,0.002,0.002,0.001,0.002,0.002,0.002
CD4Trm_Frequency,0.0,0.034,0.053,0.061,0.066,0.071,0.073,0.078,0.076,0.08
CD56dimCD16pNKcells_Frequency,0.0,0.201,0.248,0.269,0.276,0.276,0.281,0.282,0.282,0.281
CD62LnAgedNeutrophils_CREB,0.0,0.005,0.008,0.007,0.007,0.007,0.008,0.008,0.007,0.008
CD62LnAgedNeutrophils_S6,0.0,0.429,0.417,0.416,0.417,0.416,0.417,0.417,0.421,0.417
CD62LpImmatureNeutrophils_CREB,0.0,0.119,0.144,0.15,0.149,0.149,0.147,0.148,0.148,0.149
CD62LpImmatureNeutrophils_S6,0.0,0.304,0.308,0.313,0.311,0.313,0.316,0.316,0.317,0.319
CD62LpImmatureNeutrophils_Frequency,0.0,0.009,0.017,0.016,0.016,0.018,0.018,0.017,0.018,0.018
CD8Tcm_STAT3,0.0,0.049,0.055,0.061,0.067,0.069,0.071,0.074,0.075,0.08
CD8Tcm_Frequency,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD8Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_STAT3,0.0,0.022,0.039,0.049,0.057,0.058,0.064,0.065,0.072,0.073
CD8Tnaive_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Trm_Frequency,0.0,0.012,0.017,0.016,0.017,0.02,0.022,0.022,0.022,0.021
gdTcells_Frequency,0.0,0.132,0.217,0.247,0.264,0.278,0.281,0.295,0.301,0.302
intMC_p38,0.0,0.0,0.003,0.003,0.004,0.007,0.007,0.007,0.008,0.007
intMC_Frequency,0.0,0.015,0.018,0.017,0.017,0.018,0.018,0.018,0.019,0.019
mDC_CREB,0.0,0.003,0.003,0.004,0.003,0.002,0.002,0.002,0.002,0.002
mDC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_STAT3,0.0,0.016,0.021,0.024,0.027,0.028,0.028,0.028,0.029,0.029
mDC_Frequency,0.0,0.033,0.044,0.052,0.054,0.055,0.058,0.059,0.061,0.061
MDSC_p38,0.0,0.0,0.0,0.001,0.002,0.002,0.001,0.001,0.002,0.002
MDSC_STAT3,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
MDSC_Frequency,0.0,0.09,0.149,0.167,0.177,0.179,0.181,0.19,0.191,0.196
NKT_Frequency,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.003,0.003
pDC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1mem_STAT3,0.0,0.013,0.028,0.031,0.032,0.033,0.033,0.033,0.034,0.031
Th1naive_CREB,0.0,0.179,0.28,0.309,0.318,0.328,0.337,0.344,0.351,0.35
Th1naive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_S6,0.0,0.414,0.42,0.42,0.425,0.429,0.428,0.427,0.427,0.427
Tregmem_STAT3,0.0,0.0,0.002,0.002,0.0,0.0,0.001,0.0,0.001,0.0
Tregmem_Frequency,0.0,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.004
Tregnaive_STAT3,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
