,Max Proba
CD4Tnaive_Frequency,0.198
gdTcells_Frequency,0.113
CD62LnAgedNeutrophils_S6,0.108
CD62LpImmatureNeutrophils_Frequency,0.093
Tregnaive_STAT5,0.092
pDC_S6,0.084
CCR2nncMC_S6,0.077
CCR2pcMC_Frequency,0.076
CD62LpImmatureNeutrophils_S6,0.068
Th1naive_ERK,0.065
pDC_STAT5,0.064
CD4Trm_S6,0.061
Th1naive_S6,0.06
Bcells_Frequency,0.06
CD4Trm_STAT6,0.056
CCR2nncMC_CREB,0.054
Tregmem_STAT5,0.054
Th1mem_STAT6,0.05
CCR2nncMC_Frequency,0.049
CD56brightCD16nNKcells_Frequency,0.045
CD62LnAgedNeutrophils_MAPKAPK2,0.044
mDC_S6,0.043
pDC_MAPKAPK2,0.042
CD61pCD41pPLT_STAT3,0.042
gdTcells_IkB,0.041
mDC_IkB,0.037
CCR2nncMC_MAPKAPK2,0.037
CD61pCD41pPLT_CREB,0.037
CD62LnAgedNeutrophils_Frequency,0.034
Tregnaive_S6,0.034
CD4Trm_Frequency,0.033
Tregmem_Frequency,0.032
Tregnaive_STAT6,0.03
CD62LnAgedNeutrophils_p38,0.03
CD41hiCD61hiPLT_p38,0.03
Tregnaive_IkB,0.03
CD4Trm_STAT5,0.029
Th1naive_NFkB,0.029
CCR2nncMC_NFkB,0.029
CD4Trm_NFkB,0.028
CD62LpImmatureNeutrophils_CREB,0.028
CD8Tnaive_Frequency,0.026
intMC_S6,0.025
Th1mem_ERK,0.025
CD62LpImmatureNeutrophils_IkB,0.024
CD4Tcm_Frequency,0.019
Th1naive_STAT6,0.018
MDSC_S6,0.018
CD8Tnaive_STAT5,0.018
intMC_Frequency,0.017
pDC_IkB,0.017
Th1mem_STAT5,0.016
mDC_Frequency,0.015
Tregnaive_ERK,0.015
NKT_STAT6,0.015
NKT_Frequency,0.015
CD8Tcm_STAT3,0.014
NKT_STAT5,0.013
CD8Tnaive_IkB,0.012
CD56brightCD16nNKcells_IkB,0.011
Tregnaive_NFkB,0.011
CD61pCD41pPLT_S6,0.011
Th1naive_IkB,0.01
pDC_STAT3,0.01
CD4Tcm_IkB,0.009
CCR2pcMC_NFkB,0.009
CD62LnAgedNeutrophils_IkB,0.009
NKT_IkB,0.009
CD62LnAgedNeutrophils_STAT3,0.009
CCR2pcMC_S6,0.008
Bcells_NFkB,0.008
CCR2nncMC_IkB,0.007
MDSC_STAT3,0.007
Th1naive_MAPKAPK2,0.006
Th1mem_IkB,0.006
CD8Trm_Frequency,0.006
Th1naive_STAT3,0.006
CD56dimCD16pNKcells_Frequency,0.006
CD62LnAgedNeutrophils_CREB,0.006
CD4Trm_IkB,0.005
CD56dimCD16pNKcells_CREB,0.005
Th1naive_CREB,0.004
MDSC_IkB,0.004
CD8Tcm_Frequency,0.004
intMC_IkB,0.004
CD4Tnaive_STAT3,0.003
Th1mem_S6,0.003
gdTcells_NFkB,0.003
mDC_STAT3,0.003
CD4Tem_Frequency,0.003
CD4Tem_STAT6,0.003
pDC_CREB,0.003
CD4Tem_NFkB,0.002
MDSC_Frequency,0.002
CD8Tem_Frequency,0.002
gdTcells_CREB,0.002
CCR2pcMC_STAT3,0.002
Th1mem_CREB,0.001
CD61pCD41pPLT_NFkB,0.001
intMC_NFkB,0.001
intMC_STAT3,0.001
CD8Tnaive_STAT3,0.001
gdTcells_STAT6,0.001
CCR2nncMC_STAT3,0.001
mDC_CREB,0.001
CD4Tnaive_NFkB,0.001
intMC_CREB,0.001
CD61pCD41pPLT_IkB,0.0
CD56brightCD16nNKcells_NFkB,0.0
CD4Tcm_STAT5,0.0
CCR2pcMC_CREB,0.0
CD62LpImmatureNeutrophils_STAT3,0.0
CCR2pcMC_IkB,0.0
Tregnaive_STAT3,0.0
Tregmem_STAT3,0.0
CD56dimCD16pNKcells_NFkB,0.0
Tregmem_NFkB,0.0
CD4Tcm_STAT3,0.0
CD8Trm_NFkB,0.0
Th1naive_STAT5,0.0
CD8Tem_NFkB,0.0
CD4Tnaive_IkB,0.0
CD4Tnaive_STAT5,0.0
CD8Tnaive_NFkB,0.0
MDSC_CREB,0.0
CD4Trm_STAT3,0.0
NKT_NFkB,0.0
CD4Tem_IkB,0.0
CD4Tcm_NFkB,0.0
CD8Tcm_NFkB,0.0
pDC_NFkB,0.0
CD4Tem_STAT5,0.0
CD8Tcm_STAT5,0.0
Th1mem_STAT3,0.0
Th1mem_NFkB,0.0
CD4Tem_STAT3,0.0
