,Max Proba
CD4Tnaive_Frequency,0.786
CCR2pcMC_Frequency,0.543
Th1mem_STAT6,0.538
pDC_STAT5,0.496
CD4Trm_STAT6,0.467
Bcells_Frequency,0.443
CD8Tnaive_Frequency,0.388
Tregnaive_STAT6,0.302
CD56brightCD16nNKcells_Frequency,0.299
pDC_MAPKAPK2,0.283
intMC_Frequency,0.239
Tregnaive_STAT5,0.188
Tregmem_STAT5,0.183
gdTcells_IkB,0.179
Th1naive_STAT6,0.152
CD4Trm_NFkB,0.128
CCR2nncMC_MAPKAPK2,0.123
CD4Trm_S6,0.119
Th1mem_STAT5,0.116
intMC_S6,0.115
CCR2nncMC_S6,0.113
CD56dimCD16pNKcells_Frequency,0.111
Th1naive_NFkB,0.11
CD62LnAgedNeutrophils_S6,0.101
CD62LnAgedNeutrophils_Frequency,0.091
mDC_S6,0.083
CD62LnAgedNeutrophils_IkB,0.082
CD56brightCD16nNKcells_IkB,0.063
Th1naive_ERK,0.057
CCR2nncMC_Frequency,0.057
CD4Tcm_IkB,0.056
CD61pCD41pPLT_STAT3,0.055
CD62LpImmatureNeutrophils_Frequency,0.052
pDC_S6,0.05
Tregnaive_IkB,0.048
MDSC_IkB,0.043
CD4Trm_IkB,0.039
CD4Trm_STAT5,0.039
CD61pCD41pPLT_CREB,0.037
gdTcells_Frequency,0.037
CD62LpImmatureNeutrophils_IkB,0.036
CD62LnAgedNeutrophils_p38,0.033
CD4Tcm_Frequency,0.03
CD61pCD41pPLT_S6,0.029
Tregnaive_ERK,0.029
CD8Tnaive_IkB,0.025
CCR2nncMC_IkB,0.024
Th1naive_STAT3,0.024
CCR2nncMC_NFkB,0.024
Th1naive_MAPKAPK2,0.023
pDC_STAT3,0.022
intMC_IkB,0.021
CD62LnAgedNeutrophils_STAT3,0.019
Th1naive_S6,0.019
NKT_STAT6,0.018
MDSC_STAT3,0.017
MDSC_Frequency,0.016
pDC_IkB,0.015
Th1naive_CREB,0.014
mDC_Frequency,0.011
pDC_CREB,0.01
Th1mem_ERK,0.009
intMC_STAT3,0.008
NKT_STAT5,0.008
mDC_STAT3,0.007
MDSC_S6,0.007
NKT_IkB,0.007
CCR2pcMC_S6,0.007
Tregmem_Frequency,0.007
CD8Tcm_STAT3,0.006
CD8Tcm_Frequency,0.006
CD62LnAgedNeutrophils_MAPKAPK2,0.006
CD62LpImmatureNeutrophils_S6,0.006
CD4Tem_STAT6,0.006
Th1mem_CREB,0.005
mDC_IkB,0.005
CD61pCD41pPLT_NFkB,0.005
Tregnaive_S6,0.005
Th1naive_IkB,0.004
Th1mem_IkB,0.002
mDC_CREB,0.002
MDSC_CREB,0.002
Bcells_NFkB,0.002
CD8Tnaive_STAT5,0.002
CD8Tnaive_NFkB,0.002
CCR2pcMC_STAT3,0.002
CD4Tnaive_STAT3,0.002
CD62LnAgedNeutrophils_CREB,0.001
CD4Trm_STAT3,0.001
CD4Trm_Frequency,0.001
CD4Tem_IkB,0.001
NKT_Frequency,0.001
CD4Tnaive_STAT5,0.0
CD4Tem_Frequency,0.0
CD4Tem_NFkB,0.0
Th1naive_STAT5,0.0
CD4Tem_STAT3,0.0
CD4Tem_STAT5,0.0
CD4Tcm_NFkB,0.0
CD4Tcm_STAT5,0.0
CD4Tcm_STAT3,0.0
CD41hiCD61hiPLT_p38,0.0
CCR2pcMC_NFkB,0.0
Tregmem_STAT3,0.0
Tregmem_NFkB,0.0
CCR2pcMC_IkB,0.0
Tregnaive_STAT3,0.0
CCR2pcMC_CREB,0.0
CCR2nncMC_STAT3,0.0
Tregnaive_NFkB,0.0
CCR2nncMC_CREB,0.0
Th1mem_NFkB,0.0
intMC_CREB,0.0
Th1mem_S6,0.0
CD8Tcm_STAT5,0.0
gdTcells_STAT6,0.0
gdTcells_NFkB,0.0
gdTcells_CREB,0.0
CD8Trm_Frequency,0.0
CD8Trm_NFkB,0.0
CD8Tnaive_STAT3,0.0
CD8Tem_Frequency,0.0
CD8Tem_NFkB,0.0
CD8Tcm_NFkB,0.0
CD62LpImmatureNeutrophils_STAT3,0.0
Th1mem_STAT3,0.0
CD62LpImmatureNeutrophils_CREB,0.0
NKT_NFkB,0.0
CD61pCD41pPLT_IkB,0.0
CD56dimCD16pNKcells_NFkB,0.0
CD56dimCD16pNKcells_CREB,0.0
CD56brightCD16nNKcells_NFkB,0.0
pDC_NFkB,0.0
CD4Tnaive_NFkB,0.0
intMC_NFkB,0.0
CD4Tnaive_IkB,0.0
