,Max Proba
CCR2nncMC_NFkB,1.0
Th1mem_S6,1.0
CD62LnAgedNeutrophils_S6,1.0
Th1naive_CREB,1.0
Th1naive_S6,1.0
CCR2nncMC_Frequency,1.0
CCR2nncMC_MAPKAPK2,1.0
CCR2pcMC_Frequency,1.0
CD4Tnaive_Frequency,1.0
mDC_S6,0.991
CD4Trm_STAT6,0.987
Bcells_S6,0.983
mDC_Frequency,0.94
Th1naive_MAPKAPK2,0.935
CCR2nncMC_CREB,0.932
CD62LpImmatureNeutrophils_S6,0.928
CD56brightCD16nNKcells_Frequency,0.927
MDSC_Frequency,0.919
CD61pCD41pPLT_STAT3,0.919
CD56dimCD16pNKcells_Frequency,0.913
gdTcells_Frequency,0.893
CD61pCD41pPLT_CREB,0.863
Th1naive_STAT6,0.809
CD4Trm_STAT5,0.806
intMC_S6,0.79
MDSC_S6,0.759
CCR2pcMC_S6,0.746
Th1naive_IkB,0.68
CD62LpImmatureNeutrophils_Frequency,0.643
CD4Trm_Frequency,0.517
mDC_STAT3,0.46
pDC_IkB,0.443
CD62LpImmatureNeutrophils_IkB,0.431
Bcells_Frequency,0.428
pDC_S6,0.382
CD62LpImmatureNeutrophils_CREB,0.37
CD8Tnaive_Frequency,0.348
CD61pCD41pPLT_S6,0.314
CD62LnAgedNeutrophils_STAT3,0.29
CCR2nncMC_S6,0.283
Th1naive_ERK,0.26
CD8Tcm_STAT5,0.245
Tregnaive_STAT6,0.147
MDSC_STAT3,0.131
CD61pCD41pPLT_IkB,0.126
intMC_Frequency,0.114
NKT_MAPKAPK2,0.095
NKT_CREB,0.09
gdTcells_MAPKAPK2,0.082
CD62LnAgedNeutrophils_CREB,0.08
CD8Tnaive_STAT3,0.078
gdTcells_NFkB,0.065
CD62LnAgedNeutrophils_Frequency,0.061
CD4Trm_NFkB,0.056
CD62LpImmatureNeutrophils_STAT3,0.051
CD4Tcm_STAT5,0.049
CD4Trm_MAPKAPK2,0.049
CCR2pcMC_STAT3,0.028
CD4Tnaive_STAT3,0.026
CD62LnAgedNeutrophils_STAT5,0.025
CD8Tnaive_STAT5,0.024
pDC_STAT3,0.023
Th1naive_STAT5,0.019
CD4Tem_Frequency,0.018
Th1naive_STAT3,0.013
CD4Tcm_Frequency,0.011
CD8Tnaive_NFkB,0.007
intMC_STAT3,0.005
Th1naive_NFkB,0.003
Tregnaive_Frequency,0.003
Tregnaive_STAT5,0.002
Tregnaive_IkB,0.0
intMC_p38,0.0
MDSC_p38,0.0
MDSC_CREB,0.0
mDC_MAPKAPK2,0.0
mDC_NFkB,0.0
mDC_IkB,0.0
Tregnaive_MAPKAPK2,0.0
intMC_CREB,0.0
Tregnaive_ERK,0.0
mDC_CREB,0.0
intMC_IkB,0.0
Tregnaive_p38,0.0
Tregnaive_STAT3,0.0
intMC_NFkB,0.0
mDC_p38,0.0
intMC_MAPKAPK2,0.0
Tregmem_MAPKAPK2,0.0
Tregnaive_NFkB,0.0
Tregmem_Frequency,0.0
pDC_MAPKAPK2,0.0
