,Max Proba
artificial.195,1.0
artificial.184,1.0
artificial.3,1.0
artificial.169,1.0
artificial.160,1.0
artificial.87,1.0
artificial.155,1.0
artificial.130,1.0
artificial.55,1.0
artificial.120,0.989
artificial.39,0.988
artificial.139,0.984
artificial.9,0.974
artificial.165,0.968
artificial.123,0.962
artificial.178,0.961
artificial.181,0.959
artificial.69,0.952
artificial.132,0.937
artificial.175,0.93
artificial.33,0.91
artificial.17,0.882
artificial.147,0.868
artificial.127,0.845
artificial.140,0.84
artificial.71,0.832
artificial.29,0.829
artificial.113,0.788
artificial.159,0.779
artificial.122,0.771
artificial.182,0.771
artificial.30,0.749
artificial.5,0.741
artificial.163,0.717
artificial.80,0.717
artificial.92,0.717
artificial.133,0.694
artificial.23,0.676
artificial.188,0.645
artificial.172,0.614
artificial.129,0.601
artificial.79,0.583
artificial.190,0.558
artificial.192,0.545
artificial.28,0.539
artificial.88,0.536
artificial.46,0.532
artificial.149,0.51
artificial.177,0.509
artificial.185,0.503
artificial.174,0.497
artificial.74,0.492
artificial.168,0.489
artificial.13,0.463
artificial.76,0.456
artificial.70,0.411
artificial.20,0.408
artificial.105,0.375
artificial.22,0.352
artificial.193,0.349
artificial.78,0.342
artificial.107,0.322
artificial.189,0.31
artificial.40,0.309
artificial.116,0.304
artificial.176,0.289
artificial.101,0.271
artificial.82,0.252
artificial.150,0.217
artificial.91,0.216
artificial.62,0.208
artificial.148,0.204
artificial.1,0.196
artificial.85,0.193
artificial.83,0.177
artificial.81,0.173
artificial.151,0.16
artificial.34,0.15
artificial.138,0.144
artificial.21,0.138
artificial.6,0.132
artificial.194,0.129
artificial.136,0.112
artificial.37,0.104
artificial.7,0.102
artificial.51,0.095
artificial.60,0.093
artificial.38,0.092
artificial.73,0.091
artificial.93,0.089
artificial.97,0.084
artificial.44,0.081
artificial.141,0.072
artificial.10,0.072
artificial.166,0.071
artificial.167,0.071
artificial.68,0.064
artificial.102,0.062
artificial.142,0.058
artificial.53,0.057
artificial.56,0.051
artificial.121,0.05
artificial.170,0.036
artificial.145,0.033
artificial.19,0.029
artificial.103,0.026
artificial.164,0.022
artificial.31,0.02
artificial.99,0.016
artificial.4,0.015
artificial.115,0.014
artificial.43,0.013
artificial.67,0.013
artificial.126,0.012
artificial.144,0.01
artificial.161,0.01
artificial.158,0.01
artificial.45,0.01
artificial.112,0.01
artificial.11,0.007
artificial.110,0.007
artificial.143,0.007
artificial.119,0.006
artificial.137,0.006
artificial.89,0.005
artificial.104,0.005
artificial.179,0.004
artificial.54,0.003
artificial.173,0.003
artificial.191,0.003
artificial.124,0.002
artificial.48,0.002
artificial.35,0.0
artificial.157,0.0
artificial.25,0.0
artificial.162,0.0
artificial.32,0.0
artificial.8,0.0
artificial.187,0.0
artificial.186,0.0
artificial.12,0.0
artificial.183,0.0
artificial.14,0.0
artificial.15,0.0
artificial.180,0.0
artificial.16,0.0
artificial.18,0.0
artificial.24,0.0
artificial.36,0.0
artificial.171,0.0
artificial.26,0.0
artificial.27,0.0
artificial.156,0.0
artificial.135,0.0
artificial.154,0.0
artificial.57,0.0
artificial.58,0.0
artificial.59,0.0
artificial.100,0.0
artificial.2,0.0
artificial.96,0.0
artificial.95,0.0
artificial.94,0.0
artificial.61,0.0
artificial.90,0.0
artificial.63,0.0
artificial.64,0.0
artificial.86,0.0
artificial.84,0.0
artificial.65,0.0
artificial.66,0.0
artificial.77,0.0
artificial.72,0.0
artificial.106,0.0
artificial.108,0.0
artificial.153,0.0
artificial.109,0.0
artificial.152,0.0
artificial.41,0.0
artificial.42,0.0
artificial.146,0.0
artificial.75,0.0
artificial.134,0.0
artificial.47,0.0
artificial.131,0.0
artificial.49,0.0
artificial.128,0.0
artificial.50,0.0
artificial.125,0.0
artificial.52,0.0
artificial.118,0.0
artificial.117,0.0
artificial.114,0.0
artificial.111,0.0
artificial.98,0.0
