,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 1,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 2,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 3,"['CREB', 'STAT3', 'Frequency']",3
Fold 4,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 5,"['CREB', 'STAT3', 'Frequency']",3
Fold 6,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 7,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 8,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 9,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 10,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 11,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 12,"['CREB', 'STAT3', 'Frequency']",3
Fold 13,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 14,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 15,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 16,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 17,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 18,"['CREB', 'STAT3', 'Frequency']",3
Fold 19,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 20,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 21,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 22,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 23,"['CREB', 'STAT3', 'Frequency']",3
Fold 24,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 25,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 26,"['CREB', 'STAT3', 'Frequency']",3
Fold 27,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 28,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 29,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 30,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 31,"['CREB', 'STAT3', 'Frequency']",3
Fold 32,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 33,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 34,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 35,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 36,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 37,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 38,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 39,"['CREB', 'STAT3', 'Frequency']",3
Fold 40,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 41,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 42,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 43,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 44,"['CREB', 'STAT3', 'Frequency']",3
Fold 45,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 46,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 47,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 48,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 49,"['CREB', 'STAT3', 'Frequency']",3
Fold 50,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 51,"['CREB', 'STAT3', 'Frequency']",3
Fold 52,"['CREB', 'STAT3', 'Frequency']",3
Fold 53,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 54,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 55,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 56,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 57,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 58,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 59,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 60,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 61,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 62,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 63,"['CREB', 'MAPKAPK2', 'STAT3', 'Frequency']",4
Fold 64,"['CREB', 'STAT3', 'S6', 'Frequency']",4
