,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
artificial.1,0.0,0.14,0.217,0.263,0.31,0.333,0.339,0.4,0.413,0.432
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.4,0.0,0.036,0.076,0.127,0.162,0.185,0.193,0.201,0.231,0.257
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.019,0.067,0.073,0.09,0.099,0.106,0.113,0.135,0.148
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.894,0.93,0.93,0.93,0.938,0.938,0.951,0.951,0.954
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.009,0.013,0.045,0.058,0.064,0.074,0.082,0.093,0.107
artificial.13,0.0,0.317,0.448,0.54,0.59,0.614,0.656,0.682,0.703,0.744
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.118,0.147,0.155,0.174,0.191,0.206,0.23,0.253,0.26
artificial.17,0.0,0.022,0.027,0.038,0.042,0.056,0.065,0.077,0.091,0.091
artificial.18,0.0,0.0,0.004,0.024,0.025,0.036,0.036,0.039,0.039,0.046
artificial.19,0.0,0.182,0.317,0.398,0.441,0.461,0.498,0.538,0.543,0.566
artificial.20,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.005
artificial.21,0.0,0.0,0.0,0.0,0.008,0.008,0.015,0.029,0.03,0.041
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.007,0.079,0.113,0.168,0.198,0.225,0.248,0.254,0.254
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.362,0.498,0.567,0.598,0.62,0.634,0.657,0.711,0.741
artificial.28,0.0,0.25,0.39,0.491,0.556,0.581,0.663,0.681,0.755,0.803
artificial.29,0.0,0.05,0.064,0.077,0.081,0.081,0.092,0.092,0.103,0.109
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.05,0.055,0.063,0.067,0.073,0.077,0.08,0.08,0.104
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.012,0.012
artificial.34,0.0,0.004,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
artificial.35,0.0,0.936,0.975,0.996,0.996,0.996,0.996,0.996,0.996,0.996
artificial.36,0.0,0.084,0.188,0.306,0.356,0.409,0.506,0.567,0.61,0.642
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.0,0.063,0.15,0.206,0.236,0.254,0.281,0.311,0.35,0.389
artificial.40,0.0,0.0,0.0,0.0,0.003,0.003,0.01,0.01,0.01,0.01
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
artificial.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
artificial.44,0.0,0.168,0.288,0.387,0.463,0.512,0.568,0.612,0.656,0.684
artificial.45,0.0,0.738,0.798,0.812,0.827,0.839,0.844,0.855,0.857,0.868
artificial.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.0,0.0,0.0,0.0,0.0,0.006,0.013,0.013,0.013,0.015
artificial.48,0.0,0.681,0.763,0.794,0.813,0.832,0.837,0.857,0.864,0.874
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.639,0.765,0.799,0.808,0.808,0.816,0.822,0.843,0.851
artificial.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.0,0.0,0.0,0.0,0.016,0.016,0.016,0.019,0.023,0.023
